A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
8.4	-0.019	-0.24	0.81084	1	0.06	0.81084	0	242633_x_at	7627	ZNF75A
6.97	0.156	1.13	0.26811	1	1.28	0.26811	0	242634_at	57798	GATAD1
5.65	0	0	0.99862	1	0	0.99862	0	242636_at	5547	PRCP
6.5	-0.057	-0.61	0.54989	1	0.37	0.54989	0	NA	NA	NA
5.86	-0.022	-0.2	0.83932	1	0.04	0.83932	0	242638_at	101928731	LOC101928731
5.53	-0.03	-0.37	0.71202	1	0.14	0.71202	0	242640_at	148137	PROSER3
5.66	0.088	1.04	0.30834	1	1.08	0.30834	0	242641_at	131873	COL6A6
5.43	0.089	0.71	0.4832	1	0.51	0.4832	0	242644_at	147138	TMC8
5.33	0.102	1.11	0.2784	1	1.23	0.2784	0	NA	NA	NA
7.23	0.013	0.12	0.90933	1	0.01	0.90933	0	NA	NA	NA
5.07	0.176	2.97	0.00637	0.99111	8.83	0.00637	0	242647_at	9736	USP34
6.88	0.214	0.93	0.36066	1	0.87	0.36066	0	242648_at	57563	KLHL8
5.99	-0.02	-0.22	0.8242	1	0.05	0.8242	0	NA	NA	NA
5.4	0.011	0.11	0.9128	1	0.01	0.9128	0	NA	NA	NA
4.99	-0.019	-0.24	0.80851	1	0.06	0.80851	0	242653_at	1630	DCC
5.36	0.023	0.26	0.80023	1	0.07	0.80023	0	242655_at	580	BARD1
8.7	-0.043	-0.55	0.58987	1	0.3	0.58987	0	NA	NA	NA
4.83	0.099	0.9	0.37629	1	0.81	0.37629	0	NA	NA	NA
6.4	0.116	1.69	0.10302	1	2.86	0.10302	0	242660_at	340895	MALRD1
6.39	-0.078	-0.75	0.46136	1	0.56	0.46136	0	242662_at	5046	PCSK6
4.75	0.029	0.5	0.62012	1	0.25	0.62012	0	242663_at	148189	LINC00662
5.87	-0.079	-0.66	0.51367	1	0.44	0.51367	0	242665_at	114793	FMNL2
5.16	0.033	0.28	0.78027	1	0.08	0.78027	0	242666_at	101929760	PIK3IP1-AS1
7.92	-0.061	-1.05	0.30151	1	1.11	0.30151	0	242668_x_at	140732	SUN5
6.36	0.125	0.81	0.4265	1	0.65	0.4265	0	242669_at	51569	UFM1
5.91	0.12	1.12	0.27145	1	1.26	0.27145	0	242670_at	163175	LGI4
6.32	0.269	2.44	0.02183	1	5.96	0.02183	0	NA	NA	NA
5.88	0.066	0.64	0.52535	1	0.41	0.52535	0	NA	NA	NA
7.93	0.037	0.37	0.71764	1	0.13	0.71764	0	242674_at	1977	EIF4E
6.55	0.048	0.6	0.55501	1	0.36	0.55501	0	NA	NA	NA
6.2	-0.015	-0.2	0.84294	1	0.04	0.84294	0	242676_at	101927275	NDUFV2-AS1
7.85	0.01	0.12	0.90519	1	0.01	0.90519	0	NA	NA	NA
5.26	0.047	0.86	0.39571	1	0.75	0.39571	0	NA	NA	NA
6.39	0.012	0.18	0.86169	1	0.03	0.86169	0	242679_at	100506866	TTN-AS1
4.3	0.012	0.08	0.93409	1	0.01	0.93409	0	242680_at	552	AVPR1A
5.39	-0.073	-0.71	0.48408	1	0.5	0.48408	0	NA	NA	NA
5.75	0.049	0.66	0.51259	1	0.44	0.51259	0	NA	NA	NA
8.16	0.029	0.35	0.72896	1	0.12	0.72896	0	242683_at	400643	LINC00668
6.54	-0.054	-0.68	0.50139	1	0.47	0.50139	0	242684_at	155054	ZNF425
4.81	-0.024	-0.38	0.70725	1	0.14	0.70725	0	242686_at	90627	STARD13
7.83	0.099	1.22	0.23537	1	1.48	0.23537	0	242687_at	729830	FAM160A1
6.8	-0.059	-0.62	0.54144	1	0.38	0.54144	0	NA	NA	NA
6.07	-0.026	-0.32	0.75113	1	0.1	0.75113	0	242689_at	9649	RALGPS1
4.98	0.031	0.49	0.62704	1	0.24	0.62704	0	NA	NA	NA
6.4	0.015	0.11	0.91008	1	0.01	0.91008	0	242692_at	100874110	GLYCTK-AS1
5.59	0.051	0.64	0.52582	1	0.41	0.52582	0	242694_at	574538 /// 440073	LOC574538 /// IQSEC3
4.78	0.122	1.2	0.24075	1	1.44	0.24075	0	NA	NA	NA
6.81	0.022	0.26	0.80076	1	0.07	0.80076	0	NA	NA	NA
6.51	0.061	0.87	0.39444	1	0.75	0.39444	0	242697_at	163255	ZNF540
4.97	0.03	0.55	0.58902	1	0.3	0.58902	0	NA	NA	NA
6.46	-0.059	-0.82	0.41744	1	0.68	0.41744	0	242700_at	5445	PON2
6.96	-0.013	-0.2	0.84447	1	0.04	0.84447	0	242701_at	84897	TBRG1
5.2	-0.056	-0.81	0.42533	1	0.66	0.42533	0	242702_at	166785	MMAA
6.99	0.007	0.12	0.90305	1	0.02	0.90305	0	242704_at	55565	ZNF821
8.73	-0.519	-3.7	0.00103	0.581658	13.71	0.00103	0	242705_x_at	4043	LRPAP1
6.77	-0.085	-0.91	0.37284	1	0.82	0.37284	0	242706_s_at	9439	MED23
7.55	-0.135	-1.77	0.0887	1	3.13	0.0887	0	242707_at	9439	MED23
6.26	0.077	0.81	0.42672	1	0.65	0.42672	0	NA	NA	NA
7.41	0.34	1.67	0.10715	1	2.79	0.10715	0	NA	NA	NA
6.15	-0.036	-0.39	0.69733	1	0.15	0.69733	0	242711_x_at	57697	FANCM
4.71	0.202	1.69	0.10383	1	2.84	0.10383	0	242712_x_at	400966 /// 5903 /// 84220 /// 285190 /// 653489 /// 727851 /// 729540 /// 729857	RGPD1 /// RANBP2 /// RGPD5 /// RGPD4 /// RGPD3 /// RGPD8 /// RGPD6 /// RGPD2
6.57	0.008	0.1	0.91868	1	0.01	0.91868	0	NA	NA	NA
4.67	-0.081	-0.97	0.34176	1	0.94	0.34176	0	242714_at	101928429	LOC101928429
6.43	0.003	0.03	0.97431	1	0	0.97431	0	NA	NA	NA
6.19	-0.048	-0.38	0.70677	1	0.14	0.70677	0	242720_at	3700	ITIH4
7.08	-0.078	-1	0.32853	1	0.99	0.32853	0	242722_at	4008	LMO7
5.82	0.004	0.04	0.96567	1	0	0.96567	0	NA	NA	NA
7.37	0.009	0.05	0.95671	1	0	0.95671	0	NA	NA	NA
5.99	0.047	0.67	0.51045	1	0.45	0.51045	0	NA	NA	NA
6.24	-0.046	-0.83	0.41394	1	0.69	0.41394	0	242729_at	100506866	TTN-AS1
6.14	-0.034	-0.36	0.72262	1	0.13	0.72262	0	242730_at	440952 /// 25924	EIF1B-AS1 /// MYRIP
5.67	-0.021	-0.25	0.80309	1	0.06	0.80309	0	242731_x_at	657	BMPR1A
7.02	-0.022	-0.18	0.85512	1	0.03	0.85512	0	NA	NA	NA
9.54	0.566	2.56	0.01662	1	6.57	0.01662	0	NA	NA	NA
5.46	0.011	0.12	0.90496	1	0.01	0.90496	0	242734_x_at	3590 /// 2592	IL11RA /// GALT
7.19	0.023	0.28	0.77874	1	0.08	0.77874	0	242735_x_at	1998	ELF2
6.28	0.089	0.51	0.61201	1	0.26	0.61201	0	NA	NA	NA
5.71	-0.036	-0.55	0.58379	1	0.31	0.58379	0	NA	NA	NA
6.76	-0.164	-1.78	0.08684	1	3.17	0.08684	0	242738_s_at	463	ZFHX3
6.69	0.015	0.22	0.82934	1	0.05	0.82934	0	NA	NA	NA
4.8	0.072	0.72	0.48098	1	0.51	0.48098	0	NA	NA	NA
6.45	0.027	0.37	0.71352	1	0.14	0.71352	0	NA	NA	NA
5.8	-0.096	-0.66	0.51347	1	0.44	0.51347	0	NA	NA	NA
7.08	-0.062	-0.55	0.58968	1	0.3	0.58968	0	NA	NA	NA
5.79	-0.044	-0.71	0.48233	1	0.51	0.48233	0	242744_s_at	846	CASR
7.03	-0.06	-0.91	0.37206	1	0.83	0.37206	0	242745_at	846	CASR
6.07	-0.05	-0.82	0.41887	1	0.68	0.41887	0	NA	NA	NA
8.09	-0.064	-0.96	0.34461	1	0.93	0.34461	0	242748_at	6721	SREBF2
7.86	0.077	1.41	0.17116	1	1.98	0.17116	0	NA	NA	NA
4.93	-0.036	-0.54	0.59367	1	0.29	0.59367	0	242750_at	166785	MMAA
6.9	0.16	0.78	0.44175	1	0.61	0.44175	0	NA	NA	NA
5.24	-0.013	-0.2	0.84499	1	0.04	0.84499	0	242754_at	101559451	LOC101559451
4.93	0.045	0.56	0.5795	1	0.32	0.5795	0	NA	NA	NA
5.69	-0.068	-1.1	0.28359	1	1.2	0.28359	0	NA	NA	NA
7.01	-0.064	-1	0.32732	1	1	0.32732	0	242757_at	266727	MDGA1
4.95	0.004	0.04	0.96876	1	0	0.96876	0	NA	NA	NA
4.98	-0.071	-0.88	0.38517	1	0.78	0.38517	0	242760_x_at	9488	PIGB
6.65	-0.056	-0.4	0.69268	1	0.16	0.69268	0	242761_s_at	147923	ZNF420
6.8	0	0	0.9962	1	0	0.9962	0	NA	NA	NA
7.41	0.087	1.01	0.32183	1	1.02	0.32183	0	242765_at	4336	MOBP
5.14	0.095	1.01	0.3239	1	1.01	0.3239	0	NA	NA	NA
6.55	-0.077	-0.97	0.3428	1	0.93	0.3428	0	242767_at	29995	LMCD1
5.08	0.017	0.19	0.85273	1	0.04	0.85273	0	NA	NA	NA
7.17	0.078	0.74	0.46395	1	0.55	0.46395	0	242770_at	642236	FRG1JP
6.66	0.003	0.03	0.97969	1	0	0.97969	0	242771_at	7273	TTN
5.83	0.053	0.86	0.39661	1	0.74	0.39661	0	242773_at	6523	SLC5A1
6.48	0.051	0.82	0.41957	1	0.67	0.41957	0	242774_at	23224	SYNE2
6.56	-0.096	-0.89	0.38227	1	0.79	0.38227	0	NA	NA	NA
6.07	0.118	1.01	0.32239	1	1.02	0.32239	0	242776_at	79670	ZCCHC6
6.49	-0.024	-0.23	0.82333	1	0.05	0.82333	0	NA	NA	NA
6.26	0.042	0.58	0.56985	1	0.33	0.56985	0	242780_at	9218	VAPA
6.49	0.073	0.94	0.35825	1	0.88	0.35825	0	242781_at	139231	FAM199X
6.46	0.069	0.84	0.40949	1	0.7	0.40949	0	242782_x_at	130612	TMEM198
5.68	0.13	1.65	0.11142	1	2.72	0.11142	0	NA	NA	NA
6.22	0.101	1.43	0.16357	1	2.06	0.16357	0	NA	NA	NA
5.84	-0.038	-0.68	0.50015	1	0.47	0.50015	0	242785_at	400954	EML6
6.45	-0.037	-0.74	0.46786	1	0.54	0.46786	0	242786_at	283104	SBF2-AS1
4.8	0.091	1.26	0.21805	1	1.59	0.21805	0	NA	NA	NA
6.11	0.095	1	0.325	1	1.01	0.325	0	242788_at	55693	KDM4D
5.1	-0.06	-0.89	0.38355	1	0.79	0.38355	0	242789_at	5136	PDE1A
5.89	0.024	0.35	0.72679	1	0.12	0.72679	0	NA	NA	NA
5.38	-0.045	-0.69	0.49522	1	0.48	0.49522	0	NA	NA	NA
6.11	-0.016	-0.17	0.86748	1	0.03	0.86748	0	NA	NA	NA
6.69	-0.318	-2.15	0.04149	1	4.61	0.04149	0	242794_at	55534	MAML3
4.66	0.006	0.07	0.9452	1	0	0.9452	0	NA	NA	NA
5.24	-0.073	-0.96	0.34474	1	0.93	0.34474	0	NA	NA	NA
5.59	0.003	0.03	0.9778	1	0	0.9778	0	242800_at	4810	NHS
5.53	0.093	1.11	0.27941	1	1.22	0.27941	0	NA	NA	NA
6.72	0.144	1.65	0.11148	1	2.72	0.11148	0	242804_at	353497	POLN
7.11	0.06	0.98	0.33608	1	0.96	0.33608	0	NA	NA	NA
5.82	-0.039	-0.83	0.41616	1	0.68	0.41616	0	242807_at	83856	FSD1L
5.51	0.028	0.54	0.59546	1	0.29	0.59546	0	NA	NA	NA
9	0.007	0.03	0.9799	1	0	0.9799	0	242809_at	9173	IL1RL1
6.63	0.002	0.01	0.98976	1	0	0.98976	0	242810_x_at	100132874 /// 101930026	LOC100132874 /// LOC101930026
5.18	0.028	0.4	0.69004	1	0.16	0.69004	0	NA	NA	NA
6.65	0.069	1.04	0.30807	1	1.08	0.30807	0	242812_at	414777	HCG18
8.1	0.032	0.49	0.62617	1	0.24	0.62617	0	NA	NA	NA
9.06	0.303	1.84	0.07773	1	3.38	0.07773	0	242814_at	5272	SERPINB9
4.82	0.043	0.6	0.5555	1	0.36	0.5555	0	242817_at	114770	PGLYRP2
5.47	0.06	0.59	0.55968	1	0.35	0.55968	0	NA	NA	NA
4.86	0.014	0.21	0.8338	1	0.04	0.8338	0	242821_at	203238	CCDC171
6.84	-0.04	-0.56	0.57771	1	0.32	0.57771	0	242822_at	441058 /// 102723847	LINC01667 /// LOC102723847
5.4	-0.098	-1.22	0.23403	1	1.49	0.23403	0	242823_at	170692	ADAMTS18
5.87	-0.145	-1.4	0.17471	1	1.95	0.17471	0	NA	NA	NA
5.48	0.001	0.01	0.98986	1	0	0.98986	0	242825_at	163404	PLPPR5
5.93	0.081	0.67	0.51039	1	0.45	0.51039	0	NA	NA	NA
7.96	0.209	1.57	0.12787	1	2.48	0.12787	0	NA	NA	NA
5.19	0.161	1.73	0.09507	1	3	0.09507	0	242828_at	55137	FIGN
6.25	0.141	0.67	0.50626	1	0.45	0.50626	0	NA	NA	NA
4.59	-0.007	-0.07	0.94374	1	0.01	0.94374	0	NA	NA	NA
6.26	0.105	1.41	0.16977	1	2	0.16977	0	242832_at	5187 /// 102465532	PER1 /// MIR6883
6.18	-0.114	-1.56	0.13169	1	2.42	0.13169	0	NA	NA	NA
4.79	0.098	1.21	0.23754	1	1.46	0.23754	0	242834_at	55236	UBA6
5.25	-0.028	-0.45	0.65657	1	0.2	0.65657	0	242835_s_at	728730	LOC728730
4.47	-0.036	-0.23	0.82363	1	0.05	0.82363	0	NA	NA	NA
7.75	0.1	0.77	0.44929	1	0.59	0.44929	0	242837_at	6429	SRSF4
5.93	-0.056	-0.7	0.49085	1	0.49	0.49085	0	242838_at	79929	MAP6D1
6.88	-0.064	-0.41	0.68435	1	0.17	0.68435	0	242841_at	100505570	LOC100505570
5.58	0.057	0.65	0.51875	1	0.43	0.51875	0	NA	NA	NA
6.23	0.045	0.59	0.56226	1	0.34	0.56226	0	242843_at	63827	BCAN
6.7	-0.141	-1.71	0.09989	1	2.91	0.09989	0	242844_at	5229	PGGT1B
5.53	0.04	0.41	0.68695	1	0.17	0.68695	0	242845_at	862	RUNX1T1
6.6	0.222	2.6	0.01538	1	6.74	0.01538	0	NA	NA	NA
5.15	0.084	1.05	0.30276	1	1.11	0.30276	0	242847_at	56946	EMSY
7.42	-0.06	-0.96	0.34826	1	0.91	0.34826	0	NA	NA	NA
4.52	0.381	2.29	0.03045	1	5.25	0.03045	0	NA	NA	NA
5.97	0.026	0.23	0.82244	1	0.05	0.82244	0	242850_at	79618	HMBOX1
6.46	0.274	1.84	0.07721	1	3.39	0.07721	0	242851_at	91749	MFSD4B
4.8	-0.048	-0.37	0.71703	1	0.13	0.71703	0	NA	NA	NA
5.99	-0.053	-0.39	0.69952	1	0.15	0.69952	0	242855_at	375616	KCP
5.55	0.018	0.16	0.87123	1	0.03	0.87123	0	NA	NA	NA
7.07	-0.008	-0.08	0.93542	1	0.01	0.93542	0	242857_at	9855	FARP2
6.56	-0.064	-0.88	0.38715	1	0.77	0.38715	0	NA	NA	NA
5.93	0.042	0.55	0.58653	1	0.3	0.58653	0	NA	NA	NA
6.39	0.085	1.03	0.31113	1	1.07	0.31113	0	NA	NA	NA
6.4	0.068	0.96	0.34744	1	0.92	0.34744	0	242861_at	100506431 /// 4739	LOC100506431 /// NEDD9
7.58	0.031	0.26	0.79328	1	0.07	0.79328	0	NA	NA	NA
7.4	-0.019	-0.22	0.83068	1	0.05	0.83068	0	NA	NA	NA
6.2	-0.7	-3.92	0.00059	0.581658	15.33	0.00059	0	242864_at	115196	ZNF554
5.06	-0.019	-0.2	0.83956	1	0.04	0.83956	0	NA	NA	NA
6.62	0.037	0.62	0.54106	1	0.38	0.54106	0	242866_x_at	5452	POU2F2
5.93	0.031	0.6	0.55542	1	0.36	0.55542	0	NA	NA	NA
9.57	0.046	0.33	0.74043	1	0.11	0.74043	0	NA	NA	NA
4.79	-0.005	-0.05	0.95742	1	0	0.95742	0	NA	NA	NA
8.25	0.067	0.57	0.57126	1	0.33	0.57126	0	NA	NA	NA
6.23	0.091	1.11	0.27521	1	1.24	0.27521	0	242871_at	54852	PAQR5
5.77	-0.035	-0.48	0.63857	1	0.23	0.63857	0	242872_at	11113 /// 100302274	CIT /// MIR1178
6.27	-0.064	-0.89	0.38163	1	0.79	0.38163	0	242873_at	101928100	LOC101928100
6.6	-0.157	-1.58	0.12599	1	2.5	0.12599	0	NA	NA	NA
6.52	0.05	0.5	0.62392	1	0.25	0.62392	0	NA	NA	NA
6.54	0.168	2.35	0.02677	1	5.52	0.02677	0	242876_at	10000	AKT3
5.08	0.245	2.08	0.04748	1	4.33	0.04748	0	NA	NA	NA
6.37	0.043	0.76	0.4561	1	0.57	0.4561	0	NA	NA	NA
6.78	0.017	0.21	0.83643	1	0.04	0.83643	0	242879_x_at	10000	AKT3
4.75	-0.052	-0.59	0.56132	1	0.35	0.56132	0	242880_at	259232	NALCN
5.84	-0.151	-0.7	0.49124	1	0.49	0.49124	0	242881_x_at	503639	DUXAP10
5.31	-0.189	-1.68	0.10435	1	2.84	0.10435	0	242882_at	388591	RNF207
5.83	-0.023	-0.35	0.73179	1	0.12	0.73179	0	242883_at	150677	OTOS
6.29	0.076	1.06	0.29717	1	1.13	0.29717	0	242884_at	440570	LOC440570
7.43	-0.117	-1.52	0.14191	1	2.3	0.14191	0	NA	NA	NA
5.19	-0.054	-0.59	0.55942	1	0.35	0.55942	0	NA	NA	NA
5.94	0.073	0.72	0.47691	1	0.52	0.47691	0	242888_at	100874032	PRRT3-AS1
5.26	0.079	0.48	0.6383	1	0.23	0.6383	0	242889_x_at	645431	FUT8-AS1
7.17	-0.003	-0.05	0.95812	1	0	0.95812	0	242891_at	111	ADCY5
6.47	-0.074	-0.98	0.33718	1	0.96	0.33718	0	NA	NA	NA
8.02	0.089	0.99	0.33149	1	0.98	0.33149	0	NA	NA	NA
5.73	-0.068	-0.98	0.33777	1	0.95	0.33777	0	NA	NA	NA
5.87	-0.001	-0.02	0.98612	1	0	0.98612	0	NA	NA	NA
6.14	0.034	0.47	0.64584	1	0.22	0.64584	0	242898_at	5610	EIF2AK2
5.63	0.027	0.2	0.84065	1	0.04	0.84065	0	242902_at	643160	CYMP
4.57	-0.123	-0.88	0.38668	1	0.78	0.38668	0	242903_at	3459	IFNGR1
6.17	0.168	1.53	0.13705	1	2.36	0.13705	0	242907_at	2634	GBP2
4.44	0.099	0.98	0.33821	1	0.95	0.33821	0	NA	NA	NA
7.25	0.147	2.03	0.05338	1	4.1	0.05338	0	242911_at	23389	MED13L
6.86	-0.056	-0.78	0.44092	1	0.61	0.44092	0	242912_at	641455	POTEM
6.94	-0.062	-1.12	0.27445	1	1.25	0.27445	0	242913_at	54102	CLIC6
6.48	-0.034	-0.35	0.73257	1	0.12	0.73257	0	NA	NA	NA
5.17	0.063	0.58	0.56589	1	0.34	0.56589	0	242917_at	221002	RASGEF1A
4.77	-0.036	-0.4	0.69118	1	0.16	0.69118	0	242918_at	4678	NASP
5.16	-0.107	-1.41	0.16997	1	1.99	0.16997	0	242919_at	81931 /// 56242	ZNF93 /// ZNF253
6.98	-0.07	-0.58	0.56379	1	0.34	0.56379	0	NA	NA	NA
7.15	-0.003	-0.05	0.96412	1	0	0.96412	0	242921_at	129049	SGSM1
6.99	-0.026	-0.22	0.82427	1	0.05	0.82427	0	242922_at	408050	NOMO3
4.96	-0.03	-0.41	0.68358	1	0.17	0.68358	0	NA	NA	NA
5.14	-0.075	-0.76	0.45602	1	0.57	0.45602	0	242925_at	378925	RNF148
5.43	0.132	1.33	0.19642	1	1.76	0.19642	0	242927_at	79723 /// 64421	SUV39H2 /// DCLRE1C
6.88	0.056	0.36	0.71873	1	0.13	0.71873	0	242930_at	55644	OSGEP
5.05	-0.15	-1.65	0.11116	1	2.72	0.11116	0	NA	NA	NA
6.11	-0.068	-1.06	0.30044	1	1.12	0.30044	0	NA	NA	NA
7.78	0.089	1.43	0.16466	1	2.05	0.16466	0	NA	NA	NA
6.73	-0.098	-1.74	0.09367	1	3.03	0.09367	0	242934_at	101928409	LOC101928409
7.04	-0.035	-0.36	0.72494	1	0.13	0.72494	0	242935_at	81846	SBF2
5.02	-0.083	-0.97	0.34071	1	0.94	0.34071	0	NA	NA	NA
6.91	-0.016	-0.14	0.88923	1	0.02	0.88923	0	242937_at	3607	FOXK2
5.31	-0.066	-0.82	0.42196	1	0.67	0.42196	0	242938_s_at	3607	FOXK2
6.85	-0.022	-0.3	0.76429	1	0.09	0.76429	0	242942_at	124565	SLC38A10
5.93	0.209	2	0.05662	1	3.99	0.05662	0	242943_at	7903	ST8SIA4
6.28	-0.03	-0.34	0.73836	1	0.11	0.73836	0	242944_at	84985	FAM83A
6.1	-0.061	-0.76	0.45154	1	0.58	0.45154	0	242945_at	54757	FAM20A
5.59	-0.002	-0.02	0.98108	1	0	0.98108	0	242946_at	963	CD53
5.18	-0.042	-0.32	0.75366	1	0.1	0.75366	0	242949_x_at	550631	CCDC157
4.74	-0.158	-1.58	0.12739	1	2.48	0.12739	0	NA	NA	NA
6	-0.007	-0.09	0.92994	1	0.01	0.92994	0	NA	NA	NA
4.97	0.001	0.01	0.99154	1	0	0.99154	0	242953_at	10780	ZNF234
5.76	-0.01	-0.15	0.88171	1	0.02	0.88171	0	242954_at	101059948	LOC101059948
5.78	-0.001	-0.02	0.98801	1	0	0.98801	0	242956_at	3417	IDH1
7.65	0.103	0.59	0.55937	1	0.35	0.55937	0	242957_at	220001	VWCE
6.3	0.003	0.02	0.98201	1	0	0.98201	0	NA	NA	NA
7.94	0.174	2.33	0.02771	1	5.45	0.02771	0	242961_x_at	23586	DDX58
7.35	-0.001	-0.02	0.98436	1	0	0.98436	0	NA	NA	NA
6.04	0.056	0.44	0.66264	1	0.19	0.66264	0	242963_at	166929	SGMS2
5.05	-0.117	-0.99	0.3306	1	0.98	0.3306	0	NA	NA	NA
6.95	0.056	0.63	0.53514	1	0.4	0.53514	0	242966_x_at	5990	RFX2
4.83	0.064	0.67	0.511	1	0.44	0.511	0	NA	NA	NA
6.9	0.001	0.01	0.99274	1	0	0.99274	0	NA	NA	NA
5.87	-0.001	-0.02	0.98581	1	0	0.98581	0	242970_at	57609	DIP2B
5.94	-0.007	-0.1	0.92484	1	0.01	0.92484	0	NA	NA	NA
6.62	0.03	0.34	0.73492	1	0.12	0.73492	0	242972_at	414777	HCG18
6.21	0.032	0.5	0.62418	1	0.25	0.62418	0	242973_at	775	CACNA1C
6.85	0.109	1.69	0.10312	1	2.86	0.10312	0	242974_at	961	CD47
4.6	0.06	0.6	0.55304	1	0.36	0.55304	0	NA	NA	NA
8.98	-0.046	-0.38	0.70346	1	0.15	0.70346	0	NA	NA	NA
5.22	-0.041	-0.51	0.6128	1	0.26	0.6128	0	242979_at	3667	IRS1
6.24	0.184	1.1	0.28156	1	1.21	0.28156	0	242980_at	51397	COMMD10
5.55	-0.006	-0.07	0.94346	1	0.01	0.94346	0	NA	NA	NA
4.99	-0.069	-0.92	0.36753	1	0.84	0.36753	0	242982_x_at	3696	ITGB8
5.29	0.039	0.56	0.57722	1	0.32	0.57722	0	242984_at	4289	MKLN1
5.48	-0.085	-0.96	0.34499	1	0.93	0.34499	0	242987_x_at	101928158	LAMA5-AS1
5.65	0.039	0.39	0.7012	1	0.15	0.7012	0	242988_at	127579	DCST2
5.68	0.099	1.28	0.21154	1	1.64	0.21154	0	242989_at	6801	STRN
5.16	0.031	0.23	0.82273	1	0.05	0.82273	0	NA	NA	NA
7.44	0.093	1.53	0.13948	1	2.33	0.13948	0	242992_at	90233	ZNF551
5.56	-0.019	-0.26	0.79333	1	0.07	0.79333	0	NA	NA	NA
7.38	-0.05	-0.61	0.54565	1	0.38	0.54565	0	NA	NA	NA
5.22	-0.056	-0.76	0.45485	1	0.58	0.45485	0	NA	NA	NA
7.62	-0.006	-0.06	0.95323	1	0	0.95323	0	NA	NA	NA
7.11	0.081	1.03	0.31442	1	1.05	0.31442	0	242998_at	145226	RDH12
5.29	-0.041	-0.55	0.58609	1	0.3	0.58609	0	242999_at	8874	ARHGEF7
5.53	0.119	1.2	0.23964	1	1.45	0.23964	0	243000_at	1021	CDK6
5.45	0.069	0.64	0.52491	1	0.42	0.52491	0	243001_at	79863	RBFA
5.57	0.072	0.78	0.44418	1	0.6	0.44418	0	NA	NA	NA
7.78	0.108	1.21	0.23707	1	1.47	0.23707	0	NA	NA	NA
6.21	-0.111	-0.88	0.38717	1	0.77	0.38717	0	NA	NA	NA
5.59	-0.04	-0.61	0.54673	1	0.37	0.54673	0	NA	NA	NA
4.83	0.011	0.21	0.83783	1	0.04	0.83783	0	NA	NA	NA
7.04	0.037	0.66	0.51581	1	0.43	0.51581	0	243007_at	91875	TTC5
6.75	-0.136	-1.6	0.1217	1	2.56	0.1217	0	243010_at	124540	MSI2
6.26	-0.012	-0.13	0.89399	1	0.02	0.89399	0	243011_at	91775	NXPE3
6.59	-0.021	-0.31	0.75727	1	0.1	0.75727	0	NA	NA	NA
5.36	0.038	0.43	0.66825	1	0.19	0.66825	0	NA	NA	NA
5.11	0.14	1.04	0.30933	1	1.08	0.30933	0	NA	NA	NA
6.47	-0.118	-1.25	0.22144	1	1.57	0.22144	0	243017_at	158572	USP27X-AS1
6.42	0.074	0.86	0.39913	1	0.74	0.39913	0	NA	NA	NA
7.54	0.072	0.5	0.62381	1	0.25	0.62381	0	243020_at	285512	FAM13A-AS1
5.23	0.048	0.77	0.44734	1	0.6	0.44734	0	243021_at	102724312	LINC01770
6.86	-0.152	-2.28	0.03113	1	5.2	0.03113	0	NA	NA	NA
5.38	-0.084	-0.84	0.4086	1	0.71	0.4086	0	NA	NA	NA
6.64	0.038	0.6	0.55623	1	0.36	0.55623	0	243024_at	285989 /// 84124	ZNF789 /// ZNF394
6.83	-0.035	-0.35	0.72741	1	0.12	0.72741	0	243026_x_at	331	XIAP
8.58	-0.011	-0.06	0.95265	1	0	0.95265	0	243027_at	150084	IGSF5
5.52	-0.024	-0.33	0.74741	1	0.11	0.74741	0	243029_at	83999	KREMEN1
5.56	0.076	0.73	0.47065	1	0.54	0.47065	0	NA	NA	NA
6.08	0.026	0.39	0.7016	1	0.15	0.7016	0	NA	NA	NA
8.06	0.214	1.31	0.20043	1	1.73	0.20043	0	NA	NA	NA
6.54	-0.045	-0.44	0.66453	1	0.19	0.66453	0	243035_at	101927038	LINC02400
5.53	-0.03	-0.39	0.69627	1	0.16	0.69627	0	NA	NA	NA
6.53	-0.017	-0.22	0.82424	1	0.05	0.82424	0	243038_at	375287	RBM43
8.46	0.029	0.28	0.7812	1	0.08	0.7812	0	NA	NA	NA
4.92	0.003	0.04	0.96774	1	0	0.96774	0	NA	NA	NA
6.28	-0.038	-0.31	0.76174	1	0.09	0.76174	0	243042_at	374986	MIGA1
5.52	-0.025	-0.32	0.75245	1	0.1	0.75245	0	243043_at	100130771	EFCAB10
5.81	-0.054	-0.36	0.71817	1	0.13	0.71817	0	NA	NA	NA
6.48	-0.032	-0.39	0.70097	1	0.15	0.70097	0	243045_at	150572	SMYD1
6.33	0.065	0.74	0.46694	1	0.55	0.46694	0	243047_at	54540	FAM193B
6.14	-0.102	-1.18	0.24955	1	1.39	0.24955	0	243048_at	100130418	CECR7
5.38	-0.113	-1.84	0.07712	1	3.39	0.07712	0	NA	NA	NA
6.55	0.026	0.34	0.73802	1	0.11	0.73802	0	NA	NA	NA
4.75	-0.022	-0.18	0.85738	1	0.03	0.85738	0	243051_at	29097	CNIH4
7.31	-0.068	-1.18	0.24997	1	1.39	0.24997	0	243052_at	148932	MOB3C
