A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
6.44	0.142	0.71	0.50526	0.999995	0.5	0.50526	0	229053_at	51760	SYT17
7.06	-0.128	-0.27	0.79546	0.999995	0.07	0.79546	0	NA	NA	NA
7.12	-0.012	-0.03	0.97985	0.999995	0	0.97985	0	229055_at	8111	GPR68
5.9	-0.128	-0.59	0.57576	0.999995	0.35	0.57576	0	NA	NA	NA
7.04	0.03	0.1	0.92717	0.999995	0.01	0.92717	0	229058_at	54522	ANKRD16
5.94	-0.134	-0.62	0.55878	0.999995	0.38	0.55878	0	229059_at	100128385 /// 286333	FAM225B /// FAM225A
8.43	-0.195	-0.38	0.71589	0.999995	0.15	0.71589	0	229060_at	388403	YPEL2
5.92	-0.073	-0.34	0.74332	0.999995	0.12	0.74332	0	229061_s_at	10165	SLC25A13
5.43	0.045	0.3	0.77378	0.999995	0.09	0.77378	0	229062_at	132946	ARL9
9.01	0.092	0.13	0.89805	0.999995	0.02	0.89805	0	229063_s_at	84904 /// 203260	ARHGEF39 /// CCDC107
6.54	-0.105	-0.55	0.60194	0.999995	0.3	0.60194	0	229064_s_at	11123	RCAN3
7.19	-0.083	-0.53	0.61845	0.999995	0.28	0.61845	0	NA	NA	NA
9.08	-0.005	-0.02	0.98168	0.999995	0	0.98168	0	NA	NA	NA
6.62	-0.204	-0.97	0.37225	0.999995	0.94	0.37225	0	229068_at	22948	CCT5
6.74	-0.106	-0.62	0.56118	0.999995	0.38	0.56118	0	229069_at	84324	SARNP
4.99	0.016	0.05	0.96098	0.999995	0	0.96098	0	229070_at	84830	ADTRP
4.7	-0.015	-0.1	0.92008	0.999995	0.01	0.92008	0	229071_at	388327	C17orf100
6.63	0.261	0.27	0.79677	0.999995	0.07	0.79677	0	229072_at	27314	RAB30
6.94	0.103	0.23	0.82869	0.999995	0.05	0.82869	0	229073_at	283659	PRTG
8.22	-0.173	-0.28	0.78796	0.999995	0.08	0.78796	0	229074_at	30844	EHD4
4.2	-0.004	-0.01	0.99077	0.999995	0	0.99077	0	229075_at	166378	SPATA5
6.45	-0.06	-0.41	0.69713	0.999995	0.17	0.69713	0	229076_s_at	56993	TOMM22
5.85	0.115	0.41	0.69593	0.999995	0.17	0.69593	0	229077_at	10300	KATNB1
6.8	-0.033	-0.2	0.84616	0.999995	0.04	0.84616	0	229078_s_at	55425	GPALPP1
7.19	-0.043	-0.24	0.81508	0.999995	0.06	0.81508	0	229079_at	10919	EHMT2
7.08	-0.054	-0.11	0.91446	0.999995	0.01	0.91446	0	229080_at	136227	COL26A1
4.66	-0.028	-0.18	0.8609	0.999995	0.03	0.8609	0	229081_at	10165	SLC25A13
6.04	-0.027	-0.1	0.92663	0.999995	0.01	0.92663	0	229082_at	202243	CCDC125
8.5	-0.043	-0.27	0.79741	0.999995	0.07	0.79741	0	229083_at	10949	HNRNPA0
6.11	-0.404	-0.53	0.61656	0.999995	0.28	0.61656	0	229084_at	152330	CNTN4
7.65	-0.031	-0.04	0.96768	0.999995	0	0.96768	0	229086_at	148898	ZNF436-AS1
5.75	0.04	0.3	0.77323	0.999995	0.09	0.77323	0	229087_s_at	84923	FAM104A
7.83	0.07	0.13	0.90063	0.999995	0.02	0.90063	0	229088_at	5167	ENPP1
6.8	0.095	0.73	0.49536	0.999995	0.53	0.49536	0	229089_at	166793	ZBTB49
5.17	-0.17	-0.59	0.5752	0.999995	0.35	0.5752	0	229090_at	220930	ZEB1-AS1
5.95	0.155	0.66	0.5339	0.999995	0.44	0.5339	0	229091_s_at	54619	CCNJ
6.72	-0.579	-1.53	0.18002	0.999995	2.33	0.18002	0	229092_at	7026	NR2F2
5.61	0.073	0.45	0.6706	0.999995	0.2	0.6706	0	229093_at	285973 /// 4846	ATG9B /// NOS3
5.65	-0.138	-0.39	0.71316	0.999995	0.15	0.71316	0	229094_at	401431	ATP6V0E2-AS1
7.8	0.214	0.1	0.92274	0.999995	0.01	0.92274	0	229095_s_at	100507334 /// 440895 /// 100271835 /// 100288570	LOC100507334 /// LOC440895 /// LIMS3-LOC440895 /// LOC100288570
7.64	0.275	0.16	0.88203	0.999995	0.02	0.88203	0	229096_at	100507334 /// 440895 /// 100271835 /// 100288570	LOC100507334 /// LOC440895 /// LIMS3-LOC440895 /// LOC100288570
6.91	0.162	0.23	0.82541	0.999995	0.05	0.82541	0	229097_at	81624	DIAPH3
6.86	-0.012	-0.09	0.93266	0.999995	0.01	0.93266	0	229098_s_at	134553	C5orf24
7.84	0.041	0.12	0.90869	0.999995	0.01	0.90869	0	229099_at	790955	UQCC3
8.15	0.111	0.72	0.50115	0.999995	0.51	0.50115	0	229100_s_at	29928	TIMM22
8.29	0.067	0.1	0.92579	0.999995	0.01	0.92579	0	229101_at	23765	IL17RA
5.29	0.034	0.24	0.82229	0.999995	0.06	0.82229	0	229102_at	10553	HTATIP2
4.95	-0.198	-0.25	0.80845	0.999995	0.06	0.80845	0	229103_at	7473 /// 101929777	WNT3 /// LOC101929777
6.44	-0.081	-0.45	0.66993	0.999995	0.2	0.66993	0	229104_s_at	2863	GPR39
4.79	0.145	0.53	0.61429	0.999995	0.28	0.61429	0	229105_at	2863	GPR39
7.81	-0.029	-0.17	0.87377	0.999995	0.03	0.87377	0	229106_at	140735	DYNLL2
6.59	-0.127	-0.36	0.73371	0.999995	0.13	0.73371	0	NA	NA	NA
6.16	0.029	0.2	0.84816	0.999995	0.04	0.84816	0	NA	NA	NA
5.82	-0.062	-0.16	0.87694	0.999995	0.03	0.87694	0	229109_s_at	644	BLVRA
7.72	0.1	0.22	0.83082	0.999995	0.05	0.83082	0	NA	NA	NA
6.62	-0.151	-0.62	0.55801	0.999995	0.39	0.55801	0	229112_at	23408	SIRT5
9.15	-0.025	-0.08	0.93667	0.999995	0.01	0.93667	0	229113_s_at	199990	FAAP20
7.02	0.271	0.38	0.72018	0.999995	0.14	0.72018	0	229114_at	2549	GAB1
9.52	-0.194	-0.93	0.38961	0.999995	0.87	0.38961	0	229115_at	1778	DYNC1H1
4.79	0.088	0.13	0.90433	0.999995	0.02	0.90433	0	229116_at	22866	CNKSR2
6.19	0.081	0.37	0.72697	0.999995	0.13	0.72697	0	229117_s_at	3727	JUND
5.19	0.071	0.07	0.9493	0.999995	0	0.9493	0	229118_at	79057	PRRG3
8.87	-0.192	-0.61	0.56273	0.999995	0.38	0.56273	0	229119_s_at	125150	ZSWIM7
10.11	0.005	0.01	0.99142	0.999995	0	0.99142	0	229120_s_at	56882	CDC42SE1
8.39	-0.079	-0.29	0.78305	0.999995	0.08	0.78305	0	229121_at	1240	CMKLR1
6.97	0.052	0.25	0.80949	0.999995	0.06	0.80949	0	229122_x_at	8131	NPRL3
6.85	-0.116	-0.67	0.52884	0.999995	0.45	0.52884	0	229123_at	7767	ZNF224
8.52	-0.026	-0.02	0.98777	0.999995	0	0.98777	0	229124_at	84432	PROK1
8.2	0.482	0.38	0.71874	0.999995	0.14	0.71874	0	229125_at	163782	KANK4
7.74	-0.026	-0.06	0.95602	0.999995	0	0.95602	0	229126_at	55266	TMEM19
9.31	0.053	0.13	0.90217	0.999995	0.02	0.90217	0	229127_at	58494	JAM2
7.14	0.001	0	0.99769	0.999995	0	0.99769	0	229128_s_at	81611	ANP32E
5.9	-0.254	-1.26	0.25718	0.999995	1.58	0.25718	0	229129_at	3184	HNRNPD
7.43	0.13	0.22	0.83193	0.999995	0.05	0.83193	0	NA	NA	NA
6.72	-0.067	-0.31	0.7692	0.999995	0.09	0.7692	0	229131_at	55218	EXD2
6.19	-0.013	-0.05	0.95873	0.999995	0	0.95873	0	229132_at	84864	RIOX2
5.27	-0.014	-0.07	0.94712	0.999995	0	0.94712	0	229133_s_at	84307	ZNF397
6.46	-0.053	-0.2	0.84854	0.999995	0.04	0.84854	0	229134_at	81839	VANGL1
6.98	-0.019	-0.1	0.92067	0.999995	0.01	0.92067	0	229135_at	22868	FASTKD2
5.82	-0.153	-0.93	0.38901	0.999995	0.87	0.38901	0	NA	NA	NA
5.39	0.036	0.2	0.85095	0.999995	0.04	0.85095	0	229137_at	2517	FUCA1
6.52	-0.306	-0.63	0.55571	0.999995	0.39	0.55571	0	229138_at	57097	PARP11
4.76	0.009	0.02	0.98666	0.999995	0	0.98666	0	229139_at	56704	JPH1
8.03	0.028	0.08	0.93848	0.999995	0.01	0.93848	0	229140_at	163033	ZNF579
5.76	-0.058	-0.23	0.82514	0.999995	0.05	0.82514	0	229141_at	55339 /// 84826	WDR33 /// SFT2D3
6.99	-0.133	-0.69	0.5197	0.999995	0.47	0.5197	0	229142_s_at	582	BBS1
5.53	0.015	0.03	0.9792	0.999995	0	0.9792	0	229143_at	4849	CNOT3
8.76	0.08	0.11	0.91348	0.999995	0.01	0.91348	0	229144_at	23254	KAZN
8.67	0.064	0.19	0.85624	0.999995	0.04	0.85624	0	229145_at	119504	ANAPC16
5.52	-0.292	-1.03	0.34363	0.999995	1.06	0.34363	0	229146_at	136895	C7orf31
6.65	0.505	0.48	0.65137	0.999995	0.23	0.65137	0	229147_at	166824	RASSF6
6.39	-0.105	-0.52	0.62318	0.999995	0.27	0.62318	0	229148_at	100506311	HOTAIRM1
4.88	0.164	0.69	0.51785	0.999995	0.47	0.51785	0	229149_at	100506311	HOTAIRM1
6.39	-0.382	-0.72	0.50179	0.999995	0.51	0.50179	0	NA	NA	NA
7.07	-0.028	-0.15	0.88269	0.999995	0.02	0.88269	0	229153_at	84138	SLC7A6OS
6.85	0.019	0.13	0.90193	0.999995	0.02	0.90193	0	229154_at	80326	WNT10A
5.07	-0.142	-0.8	0.45463	0.999995	0.64	0.45463	0	229155_at	119391	GSTO2
6.35	0.317	0.33	0.75103	0.999995	0.11	0.75103	0	229156_s_at	100505483	PRKAG2-AS1
5.22	0.261	0.29	0.78346	0.999995	0.08	0.78346	0	229157_at	100505483	PRKAG2-AS1
4.78	0.049	0.33	0.75491	0.999995	0.11	0.75491	0	229158_at	65266	WNK4
6.08	0.164	0.11	0.9187	0.999995	0.01	0.9187	0	229159_at	221981	THSD7A
7.45	-0.622	-0.36	0.732	0.999995	0.13	0.732	0	229160_at	139221	MUM1L1
7.17	-0.132	-0.74	0.49076	0.999995	0.54	0.49076	0	NA	NA	NA
5.15	-0.06	-0.24	0.81852	0.999995	0.06	0.81852	0	229162_s_at	80325	ABTB1
6.98	0.115	0.34	0.74314	0.999995	0.12	0.74314	0	229163_at	55450	CAMK2N1
8.89	-0.176	-0.45	0.67112	0.999995	0.2	0.67112	0	229164_s_at	80325	ABTB1
6.17	-0.064	-0.27	0.79705	0.999995	0.07	0.79705	0	229165_at	6182	MRPL12
5.27	0.03	0.15	0.88362	0.999995	0.02	0.88362	0	229166_s_at	54815	GATAD2A
7.73	-0.05	-0.36	0.73449	0.999995	0.13	0.73449	0	229167_at	5813	PURA
6.61	0.124	0.48	0.64564	0.999995	0.24	0.64564	0	229168_at	91522	COL23A1
5.2	-0.006	-0.01	0.98956	0.999995	0	0.98956	0	229170_s_at	118491	CFAP70
9.09	-0.12	-0.3	0.7723	0.999995	0.09	0.7723	0	229172_at	116835	HSPA12B
5.94	-0.077	-0.16	0.88107	0.999995	0.02	0.88107	0	229173_at	80856	LNPK
6.28	0.287	0.9	0.40254	0.999995	0.82	0.40254	0	229174_at	285237	C3orf38
7.8	-0.099	-0.32	0.762	0.999995	0.1	0.762	0	229175_at	114826	SMYD4
6.23	-0.004	-0.02	0.98254	0.999995	0	0.98254	0	229176_at	56172	ANKH
7.08	-0.156	-0.33	0.75469	0.999995	0.11	0.75469	0	229177_at	146556	C16orf89
6.2	-0.079	-0.11	0.91599	0.999995	0.01	0.91599	0	229178_at	283659	PRTG
6.26	0.262	0.84	0.43675	0.999995	0.7	0.43675	0	229180_at	23286	WWC1
7.12	-0.199	-1.17	0.28919	0.999995	1.36	0.28919	0	229181_s_at	55142	HAUS2
7.12	-0.153	-0.72	0.50125	0.999995	0.51	0.50125	0	229182_at	147007 /// 100616388	TMEM199 /// MIR4723
5.52	-0.022	-0.15	0.88839	0.999995	0.02	0.88839	0	229183_at	284252	KCTD1
5.02	-0.245	-1.8	0.12367	0.999995	3.25	0.12367	0	229184_at	905	CCNT2
5.34	0.071	0.39	0.71006	0.999995	0.15	0.71006	0	229185_at	100506495 /// 3977	LIFR-AS1 /// LIFR
5.38	0.061	0.42	0.69228	0.999995	0.17	0.69228	0	229186_s_at	55734	ZFP64
5.58	-0.098	-0.59	0.57636	0.999995	0.35	0.57636	0	229187_at	283788	LOC283788
5.53	0.07	0.34	0.74339	0.999995	0.12	0.74339	0	229188_s_at	223082	ZNRF2
6.66	-0.183	-0.52	0.62487	0.999995	0.27	0.62487	0	NA	NA	NA
5.67	-0.203	-0.5	0.63589	0.999995	0.25	0.63589	0	NA	NA	NA
6.76	0.05	0.2	0.84603	0.999995	0.04	0.84603	0	229191_at	6904	TBCD
8.24	0.055	0.2	0.85094	0.999995	0.04	0.85094	0	229192_s_at	6904	TBCD
4.77	0.038	0.14	0.89414	0.999995	0.02	0.89414	0	229193_at	51747	LUC7L3
6.57	-0.036	-0.06	0.95502	0.999995	0	0.95502	0	229194_at	84333	PCGF5
6.52	-0.11	-0.75	0.48469	0.999995	0.56	0.48469	0	229195_at	55897	MESP1
5.47	-0.074	-0.29	0.7811	0.999995	0.08	0.7811	0	229196_at	63901	FAM111A
6.26	0.17	0.67	0.5307	0.999995	0.44	0.5307	0	229197_at	84289	ING5
7.54	-0.32	-0.79	0.4591	0.999995	0.63	0.4591	0	229198_at	57558	USP35
4.44	0.072	0.21	0.84357	0.999995	0.04	0.84357	0	229199_at	6335	SCN9A
7.57	-0.104	-0.72	0.50018	0.999995	0.52	0.50018	0	NA	NA	NA
5.26	0.172	0.37	0.72466	0.999995	0.14	0.72466	0	229201_at	5063	PAK3
6.07	-0.004	-0.01	0.99502	0.999995	0	0.99502	0	229202_at	80003	PCNX2
5.9	0.004	0.03	0.98002	0.999995	0	0.98002	0	229203_at	283358	B4GALNT3
7.82	0.287	1.05	0.33763	0.999995	1.09	0.33763	0	229204_at	50809	HP1BP3
4.85	-0.135	-0.63	0.5499	0.999995	0.4	0.5499	0	229205_at	101927720	ZNF793-AS1
7.43	-0.144	-0.21	0.84014	0.999995	0.04	0.84014	0	NA	NA	NA
5.59	0.077	0.58	0.58538	0.999995	0.33	0.58538	0	229207_x_at	149603	RNF187
5.89	-0.06	-0.2	0.84987	0.999995	0.04	0.84987	0	229208_at	55142	HAUS2
5.24	0.189	0.72	0.5019	0.999995	0.51	0.5019	0	229209_at	283596	SNHG10
7.08	-0.104	-0.32	0.76283	0.999995	0.1	0.76283	0	229210_at	79621	RNASEH2B
7.35	-0.112	-0.39	0.7113	0.999995	0.15	0.7113	0	229211_at	285193	DUSP28
5.13	0.206	1.15	0.29617	0.999995	1.32	0.29617	0	NA	NA	NA
6.23	-0.033	-0.08	0.94137	0.999995	0.01	0.94137	0	229213_at	84925	DIRC2
5.53	0.039	0.21	0.84368	0.999995	0.04	0.84368	0	229214_at	8417	STX7
8.13	0.31	0.39	0.71276	0.999995	0.15	0.71276	0	229215_at	430	ASCL2
5.51	0.092	0.51	0.62965	0.999995	0.26	0.62965	0	229216_s_at	1457	CSNK2A1
6.53	0.272	1.55	0.17325	0.999995	2.41	0.17325	0	229217_at	6670	SP3
7.59	0.052	0.07	0.94474	0.999995	0.01	0.94474	0	229218_at	1278	COL1A2
6.64	-0.263	-1.64	0.15479	0.999995	2.68	0.15479	0	229219_s_at	123803	NTAN1
6.19	0.001	0.01	0.9951	0.999995	0	0.9951	0	229220_x_at	64434	NOM1
6.23	0.16	0.31	0.76759	0.999995	0.1	0.76759	0	229221_at	960	CD44
6.29	0.108	0.09	0.92996	0.999995	0.01	0.92996	0	229222_at	79611	ACSS3
5.92	0.334	0.43	0.68614	0.999995	0.18	0.68614	0	NA	NA	NA
7.67	-0.128	-0.45	0.6671	0.999995	0.21	0.6671	0	229225_at	8828	NRP2
5.94	-0.018	-0.06	0.95739	0.999995	0	0.95739	0	NA	NA	NA
6.68	-0.043	-0.23	0.82969	0.999995	0.05	0.82969	0	229227_at	400242	DICER1-AS1
7.91	-0.201	-0.64	0.54721	0.999995	0.41	0.54721	0	229228_at	9586 /// 401317	CREB5 /// LOC401317
4.78	0.288	1.65	0.15287	0.999995	2.71	0.15287	0	229229_at	64902	AGXT2
4.9	-0.025	-0.15	0.88958	0.999995	0.02	0.88958	0	229230_at	200931	SLC51A
7.51	-0.005	-0.01	0.98901	0.999995	0	0.98901	0	229231_at	147172 /// 114659	LRRC37BP1 /// LRRC37B
7.1	0.193	0.84	0.43215	0.999995	0.71	0.43215	0	229232_at	255252	LRRC57
6.97	0.014	0.1	0.92536	0.999995	0.01	0.92536	0	229235_at	84901	NFATC2IP
7.54	-0.071	-0.43	0.68531	0.999995	0.18	0.68531	0	229236_s_at	119559	SFXN4
6.68	0.2	0.99	0.3641	0.999995	0.97	0.3641	0	229237_s_at	1112	FOXN3
6.91	-0.455	-0.91	0.40059	0.999995	0.82	0.40059	0	229238_at	400566	C17orf97
6.24	0.163	0.79	0.4598	0.999995	0.63	0.4598	0	229239_x_at	28231	SLCO4A1
5.81	-0.068	-0.5	0.63358	0.999995	0.25	0.63358	0	229240_at	340481	ZDHHC21
6.58	0.151	0.2	0.84888	0.999995	0.04	0.84888	0	229241_at	197257	LDHD
6.36	-0.112	-0.15	0.88732	0.999995	0.02	0.88732	0	229242_at	9966	TNFSF15
6.72	-0.032	-0.05	0.96306	0.999995	0	0.96306	0	229244_at	4045	LSAMP
7.43	0.249	0.18	0.86041	0.999995	0.03	0.86041	0	229245_at	22874	PLEKHA6
6.3	-0.027	-0.12	0.90649	0.999995	0.02	0.90649	0	229246_at	6426	SRSF1
7.99	0.099	0.29	0.78144	0.999995	0.08	0.78144	0	229247_at	129804	FBLN7
5.3	-0.145	-1.06	0.3308	0.999995	1.13	0.3308	0	229248_at	51377	UCHL5
5.82	-0.03	-0.19	0.85867	0.999995	0.03	0.85867	0	NA	NA	NA
7.4	-0.303	-0.81	0.45145	0.999995	0.65	0.45145	0	229250_at	219931	TPCN2
7.21	-0.157	-0.91	0.40124	0.999995	0.82	0.40124	0	229251_s_at	219931	TPCN2
8.18	-0.085	-0.05	0.96306	0.999995	0	0.96306	0	229252_at	285973	ATG9B
6.64	0.006	0.02	0.98169	0.999995	0	0.98169	0	229253_at	117145	THEM4
6.75	0.038	0.09	0.92879	0.999995	0.01	0.92879	0	229254_at	148808	MFSD4A
7.62	-0.078	-0.47	0.65694	0.999995	0.22	0.65694	0	229255_x_at	9570	GOSR2
6.38	-0.256	-0.22	0.83048	0.999995	0.05	0.83048	0	229256_at	283209	PGM2L1
7.56	0.115	0.25	0.8088	0.999995	0.06	0.8088	0	229257_at	84629	TNRC18
6.98	0.247	0.8	0.45428	0.999995	0.64	0.45428	0	229258_at	113220	KIF12
4.92	0.2	1.07	0.32656	0.999995	1.15	0.32656	0	229259_at	2670	GFAP
6	-0.132	-0.67	0.52763	0.999995	0.45	0.52763	0	229260_at	56951	C5orf15
5.58	-0.223	-0.83	0.43798	0.999995	0.69	0.43798	0	NA	NA	NA
7.7	-0.025	-0.19	0.85939	0.999995	0.03	0.85939	0	229262_at	284352	PPP1R37
4.76	-0.06	-0.45	0.67176	0.999995	0.2	0.67176	0	229263_at	54756	IL17RD
6.56	-0.102	-0.38	0.71996	0.999995	0.14	0.71996	0	NA	NA	NA
10.77	-0.054	-0.12	0.90975	0.999995	0.01	0.90975	0	229265_at	6497	SKI
5.1	-0.073	-0.1	0.92219	0.999995	0.01	0.92219	0	229266_at	388336	SHISA6
6.66	-0.05	-0.28	0.78814	0.999995	0.08	0.78814	0	229267_at	64682 /// 730268	ANAPC1 /// LOC730268
7.99	-0.116	-0.51	0.62873	0.999995	0.26	0.62873	0	229268_at	90268	OTULIN
8.74	-0.155	-0.89	0.40942	0.999995	0.79	0.40942	0	229269_x_at	170463	SSBP4
7.81	-0.13	-0.96	0.37644	0.999995	0.92	0.37644	0	229270_x_at	170463	SSBP4
7	-0.035	-0.09	0.93202	0.999995	0.01	0.93202	0	229272_at	23360	FNBP4
5.5	0.215	0.19	0.85208	0.999995	0.04	0.85208	0	229273_at	6299	SALL1
5.93	-0.07	-0.18	0.86358	0.999995	0.03	0.86358	0	229274_at	2778	GNAS
6.48	0.152	0.39	0.71194	0.999995	0.15	0.71194	0	229275_at	91156	IGFN1
6.17	0.36	1.13	0.3049	0.999995	1.27	0.3049	0	229276_at	57549	IGSF9
5.39	0.023	0.04	0.97323	0.999995	0	0.97323	0	229277_at	153	ADRB1
7.15	-0.045	-0.27	0.79839	0.999995	0.07	0.79839	0	229278_at	158880	USP51
5.86	0.018	0.11	0.91902	0.999995	0.01	0.91902	0	NA	NA	NA
5	-0.124	-0.53	0.61832	0.999995	0.28	0.61832	0	229280_s_at	401237	CASC15
4.44	-0.097	-0.41	0.69748	0.999995	0.17	0.69748	0	229281_at	64067	NPAS3
6.51	-0.034	-0.2	0.84769	0.999995	0.04	0.84769	0	229282_at	2627	GATA6
5.38	0.06	0.14	0.89215	0.999995	0.02	0.89215	0	229283_at	728613	LOC728613
5.4	-0.047	-0.38	0.71844	0.999995	0.14	0.71844	0	229284_at	27430	MAT2B
6.91	-0.056	-0.1	0.92134	0.999995	0.01	0.92134	0	229285_at	6041	RNASEL
6.84	-0.07	-0.3	0.77223	0.999995	0.09	0.77223	0	229286_at	57692	MAGEE1
7.64	-0.025	-0.04	0.96997	0.999995	0	0.96997	0	229287_at	22990	PCNX1
5.95	0.159	0.93	0.38897	0.999995	0.87	0.38897	0	229289_at	112703	FAM71E1
5.03	-0.025	-0.17	0.87145	0.999995	0.03	0.87145	0	229290_at	92196	DAPL1
5.67	-0.068	-0.5	0.63288	0.999995	0.25	0.63288	0	229291_at	64783	RBM15
5.29	0.358	0.48	0.64784	0.999995	0.23	0.64784	0	229292_at	57669	EPB41L5
7.56	-0.022	-0.13	0.90094	0.999995	0.02	0.90094	0	NA	NA	NA
8.41	-0.013	-0.03	0.97527	0.999995	0	0.97527	0	229295_at	23765	IL17RA
7.6	0.206	0.56	0.59583	0.999995	0.31	0.59583	0	229296_at	100506119	LINC01503
7.42	-0.037	-0.17	0.86918	0.999995	0.03	0.86918	0	229297_at	55668	GPATCH2L
5.59	-0.046	-0.22	0.83462	0.999995	0.05	0.83462	0	229298_at	84078	KBTBD7
5.26	-0.048	-0.18	0.86532	0.999995	0.03	0.86532	0	229300_at	115827	RAB3C
5.57	0.057	0.36	0.73364	0.999995	0.13	0.73364	0	229301_at	55000	TUG1
6.55	0.319	0.72	0.49947	0.999995	0.52	0.49947	0	229302_at	130733	TMEM178A
7.26	0.017	0.08	0.9385	0.999995	0.01	0.9385	0	229303_at	23451	SF3B1
6.68	0.064	0.29	0.78089	0.999995	0.08	0.78089	0	229304_s_at	79682	CENPU
4.61	0.01	0.03	0.97732	0.999995	0	0.97732	0	229305_at	79682	CENPU
5.31	-0.092	-0.54	0.61041	0.999995	0.29	0.61041	0	229306_at	388125	C2CD4B
5.57	-0.276	-0.37	0.72664	0.999995	0.13	0.72664	0	229307_at	23243	ANKRD28
5.35	-0.155	-0.21	0.84336	0.999995	0.04	0.84336	0	229308_at	147463	ANKRD29
8.86	1.283	0.82	0.44341	0.999995	0.68	0.44341	0	229309_at	153	ADRB1
8.23	-0.163	-0.58	0.5863	0.999995	0.33	0.5863	0	229310_at	114818	KLHL29
5.15	0.001	0	0.99685	0.999995	0	0.99685	0	229311_at	80318	GKAP1
7.42	-0.143	-0.3	0.77683	0.999995	0.09	0.77683	0	229312_s_at	80318	GKAP1
4.45	-0.142	-0.46	0.66005	0.999995	0.21	0.66005	0	229313_at	203859	ANO5
4.62	0.138	0.65	0.54254	0.999995	0.42	0.54254	0	NA	NA	NA
6.11	-0.156	-0.44	0.67638	0.999995	0.19	0.67638	0	NA	NA	NA
6.43	0.066	0.26	0.80586	0.999995	0.07	0.80586	0	229316_at	79036	KXD1
6.98	-0.037	-0.14	0.89496	0.999995	0.02	0.89496	0	229317_at	3841	KPNA5
6.17	-0.325	-1.2	0.2758	0.999995	1.45	0.2758	0	229318_at	101060691	NUTM2B-AS1
8.69	-0.037	-0.14	0.89635	0.999995	0.02	0.89635	0	NA	NA	NA
6.77	0.123	0.68	0.52325	0.999995	0.46	0.52325	0	229320_at	343990	KIAA1211L
7.32	0.185	0.53	0.61597	0.999995	0.28	0.61597	0	NA	NA	NA
9.42	0.124	0.73	0.49126	0.999995	0.54	0.49126	0	229322_at	5529	PPP2R5E
6.37	-0.346	-0.92	0.39543	0.999995	0.84	0.39543	0	229323_at	387723	LINC00959
7.86	0.01	0.04	0.96867	0.999995	0	0.96867	0	229324_x_at	51477	ISYNA1
7.34	0.087	0.61	0.56549	0.999995	0.37	0.56549	0	229325_at	26009	ZZZ3
5.68	0.156	0.78	0.46419	0.999995	0.61	0.46419	0	229326_at	8741	TNFSF13
8.11	-0.067	-0.14	0.89226	0.999995	0.02	0.89226	0	229327_s_at	4094	MAF
5.46	-0.21	-0.44	0.67723	0.999995	0.19	0.67723	0	229328_at	100507433	ZNF571-AS1
5.5	0.285	1.13	0.30458	0.999995	1.27	0.30458	0	NA	NA	NA
5.54	0.198	0.84	0.43581	0.999995	0.7	0.43581	0	NA	NA	NA
4.2	-0.075	-0.23	0.82494	0.999995	0.05	0.82494	0	229331_at	132671	SPATA18
6.24	0.03	0.09	0.92927	0.999995	0.01	0.92927	0	229332_at	84842	HPDL
6.82	-0.129	-0.78	0.4664	0.999995	0.61	0.4664	0	229333_at	8833	GMPS
6.42	-0.174	-1.13	0.30388	0.999995	1.27	0.30388	0	229334_at	22902	RUFY3
6.33	-0.159	-0.77	0.47198	0.999995	0.59	0.47198	0	229335_at	199731	CADM4
8.12	-0.07	-0.33	0.75408	0.999995	0.11	0.75408	0	229336_at	6483	ST3GAL2
5.46	-0.074	-0.28	0.78598	0.999995	0.08	0.78598	0	229337_at	9099	USP2
6	-0.035	-0.1	0.92017	0.999995	0.01	0.92017	0	229338_at	100289361	LOC100289361
6.62	-0.22	-0.46	0.65921	0.999995	0.22	0.65921	0	229339_at	93649	MYOCD
6.5	-0.029	-0.13	0.90377	0.999995	0.02	0.90377	0	229340_at	222698	NKAPL
7.18	0.259	0.43	0.68598	0.999995	0.18	0.68598	0	229341_at	29842	TFCP2L1
7.7	0.064	0.34	0.74302	0.999995	0.12	0.74302	0	229342_at	55421	NCBP3
7.48	-0.146	-0.66	0.53505	0.999995	0.43	0.53505	0	229343_at	51512	GTSE1
8.58	0.045	0.12	0.91135	0.999995	0.01	0.91135	0	229344_x_at	57494	RIMKLB
5.69	0.127	0.67	0.5299	0.999995	0.45	0.5299	0	229345_at	349667	RTN4RL2
7.21	-0.166	-0.83	0.43697	0.999995	0.7	0.43697	0	229346_at	10763	NES
4.82	-0.353	-0.92	0.39445	0.999995	0.85	0.39445	0	229347_at	100505738 /// 100616142	MIR4458HG /// MIR4458
7.84	-0.027	-0.2	0.84558	0.999995	0.04	0.84558	0	229348_at	29914	UBIAD1
7.87	0.671	0.27	0.80003	0.999995	0.07	0.80003	0	229349_at	389421	LIN28B
8.78	-0.239	-0.74	0.48807	0.999995	0.55	0.48807	0	229350_x_at	84875	PARP10
6.65	-0.178	-0.66	0.53568	0.999995	0.43	0.53568	0	229351_at	25862	USP49
5.67	-0.124	-0.14	0.89039	0.999995	0.02	0.89039	0	229352_at	79400 /// 246777	NOX5 /// SPESP1
10.31	-0.247	-0.8	0.45766	0.999995	0.63	0.45766	0	229353_s_at	64710	NUCKS1
5.91	-0.072	-0.15	0.88532	0.999995	0.02	0.88532	0	229354_at	57491	AHRR
