A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
0.06	0.075	1.1	0.27983	0.471334	1.22	0.27983	0	52855	A_21_P0014053	LOC388813
-0.25	0.458	5.11	3e-05	0.00181	26.11	3e-05	1	52858	A_23_P502750	MDM2
0.16	0.087	0.77	0.44928	0.629908	0.59	0.44928	0	52861	A_23_P145555	MLIP
-0.04	-0.005	-0.07	0.94208	0.969175	0.01	0.94208	0	52862	A_23_P136936	SYP
-0.83	-0.207	-0.84	0.41128	0.597153	0.7	0.41128	0	52863	A_21_P0012310	XLOC_l2_009292
0.34	-0.491	-1.8	0.08389	0.216931	3.24	0.08389	0	52865	A_23_P212105	DAZL
-0.05	0.308	2.75	0.01073	0.056151	7.58	0.01073	0	52867	A_24_P229669	GOLGA8IP
-0.02	0.021	0.24	0.81514	0.895965	0.06	0.81514	0	52868	A_21_P0000280	SNORD60
-0.17	0.197	1.43	0.16564	0.336722	2.04	0.16564	0	52869	A_33_P3325643	LINC00487
0.08	-0.048	-0.65	0.52179	0.690429	0.42	0.52179	0	52870	A_23_P363406	ANGEL1
-0.23	0.466	2.35	0.02703	0.1027	5.5	0.02703	0	52872	A_33_P3368186	
0.21	-0.267	-2.06	0.04943	0.153923	4.26	0.04943	0	52873	A_21_P0012884	LOC728613
0.29	0.065	0.45	0.65712	0.789586	0.2	0.65712	0	52874	A_33_P3237948	TCHHL1
-0.1	-0.183	-1.67	0.10731	0.253584	2.79	0.10731	0	52875	A_24_P225534	RHBDL2
-0.09	0.781	4.81	6e-05	0.002679	23.14	6e-05	1	52876	A_21_P0013453	LOC646329
0.12	0.186	1.76	0.08957	0.225615	3.11	0.08957	0	52878	A_21_P0013471	XLOC_l2_014171
-0.05	0.096	1.07	0.29582	0.488671	1.14	0.29582	0	52879	A_32_P155364	RPL7
-0.3	-0.028	-0.39	0.69972	0.81879	0.15	0.69972	0	52881	A_23_P341275	POP1
0.32	-0.371	-3.72	0.00099	0.012316	13.85	0.00099	-1	52883	A_23_P102876	CCT8
0.13	-0.569	-3.56	0.0015	0.016131	12.65	0.0015	-1	52884	A_23_P82693	PABPC1
0.07	0.209	2.54	0.01756	0.077747	6.45	0.01756	0	52886	A_21_P0013714	XLOC_l2_015100
-0.4	-0.196	-0.92	0.3663	0.556517	0.85	0.3663	0	52887	A_23_P258410	WNT7A
-0.09	-0.243	-3.58	0.00141	0.015497	12.83	0.00141	-1	52888	A_33_P3335596	C17orf62
0.14	-0.009	-0.1	0.91866	0.955744	0.01	0.91866	0	52889	A_23_P218486	C19orf56
-0.09	-0.068	-0.46	0.64692	0.782393	0.21	0.64692	0	52890	A_24_P110558	IGIP
0.01	-0.053	-0.32	0.75158	0.855001	0.1	0.75158	0	52891	A_21_P0012490	XLOC_l2_009614
0.15	-0.267	-3.05	0.00534	0.035789	9.27	0.00534	-1	52892	A_33_P3241541	FSD1L
0.24	0.408	1.49	0.14741	0.312102	2.23	0.14741	0	52893	A_23_P89249	ERBB2
0.03	-0.462	-4.29	0.00022	0.005422	18.44	0.00022	-1	52894	A_23_P10995	RBMS3
0.08	1.275	2.31	0.02919	0.108183	5.34	0.02919	0	52896	A_21_P0011781	PSG8
-0.06	-0.033	-0.6	0.55196	0.712579	0.36	0.55196	0	52897	A_33_P3383169	PP13004
-0.21	0.222	1.57	0.12953	0.286755	2.45	0.12953	0	52898	A_33_P3302652	
0.02	-0.061	-0.46	0.64933	0.784253	0.21	0.64933	0	52899	A_32_P169505	KIAA2022
0.22	-0.443	-3.28	0.00302	0.024848	10.74	0.00302	-1	52900	A_33_P3305915	GGA1
-0.41	0.268	1.37	0.18291	0.35928	1.87	0.18291	0	52901	A_33_P3330549	SLC44A2
0.18	-0.397	-3.06	0.00513	0.034887	9.38	0.00513	-1	52902	A_32_P225355	CPEB2
0.57	0.541	1.61	0.11951	0.271713	2.6	0.11951	0	52903	A_24_P73730	CCDC113
0.07	0.056	1.02	0.3166	0.508987	1.04	0.3166	0	52904	A_33_P3272070	OR4C12
0.22	-0.09	-1.26	0.21733	0.401306	1.6	0.21733	0	52905	A_19_P00805339	Q6UWM8
-0.01	-0.075	-0.96	0.34763	0.539305	0.92	0.34763	0	52906	A_32_P212471	RIIAD1
0.04	-0.348	-4.22	0.00027	0.005987	17.78	0.00027	-1	52907	A_23_P394259	MPP2
0.22	-0.728	-5.24	2e-05	0.00157	27.47	2e-05	-1	52908	A_33_P3365720	FLJ35424
-0.5	-0.41	-2.36	0.02634	0.101069	5.56	0.02634	0	52909	A_23_P116173	C11orf93
0.1	0.103	2.05	0.05127	0.157608	4.18	0.05127	0	52911	A_23_P102864	TMPRSS15
0.03	0.059	1.26	0.2195	0.404062	1.58	0.2195	0	52912	A_23_P430792	C17orf66
0.19	-0.2	-1.73	0.09541	0.234802	3	0.09541	0	52913	A_23_P25019	PRIM1
-0.04	0.01	0.18	0.86241	0.923318	0.03	0.86241	0	52914	A_33_P3322539	BEND2
0.04	-0.064	-1.29	0.20964	0.392315	1.66	0.20964	0	52916	A_23_P206293	GPR114
0.05	0.233	1.89	0.06968	0.192663	3.59	0.06968	0	52917	A_21_P0000003	PRR4
-0.13	0.062	0.64	0.52986	0.696434	0.41	0.52986	0	52918	A_23_P427299	
-0.17	0.139	1.56	0.13107	0.288769	2.43	0.13107	0	52919	A_33_P3266889	
-0.02	0.004	0.07	0.94775	0.971768	0	0.94775	0	52920	A_33_P3679901	
0.17	-0.219	-3.76	0.00089	0.01157	14.15	0.00089	-1	52922	A_24_P221575	RUFY3
0.03	-0.239	-4.03	0.00045	0.007761	16.24	0.00045	-1	52923	A_33_P3210969	
0.25	0.097	1.7	0.10056	0.242832	2.9	0.10056	0	52925	A_24_P930111	SLC4A10
0.1	0.001	0.01	0.98977	0.994791	0	0.98977	0	52926	A_33_P3281867	
0.01	-0.092	-1.71	0.09855	0.239721	2.94	0.09855	0	52927	A_23_P75179	C10orf92
-0.04	0.04	0.43	0.6706	0.798581	0.19	0.6706	0	52928	A_19_P00316454	P39194
-0.47	-0.052	-0.22	0.82603	0.902477	0.05	0.82603	0	52929	A_23_P134176	SOD2
0.24	-0.167	-1.41	0.17063	0.343048	1.99	0.17063	0	52931	A_23_P104996	BEST1
0.14	0.328	1.04	0.30817	0.500584	1.08	0.30817	0	52932	A_24_P158089	SERPINE1
0.24	-0.003	-0.03	0.97503	0.987168	0	0.97503	0	52934	A_19_P00805593	XLOC_008652
-0.01	-0.023	-0.46	0.64742	0.782802	0.21	0.64742	0	52935	A_33_P3691758	OR4C1P
-0.04	-0.097	-1.63	0.11485	0.26493	2.67	0.11485	0	52937	A_23_P361495	ATF7
-0.11	-0.032	-0.53	0.60262	0.750361	0.28	0.60262	0	52939	A_33_P3283897	LOC100130761
0.01	-0.371	-2.48	0.02014	0.085029	6.14	0.02014	0	52941	A_23_P257971	AKR1C1
0.22	0.133	2.44	0.02216	0.090351	5.93	0.02216	0	52942	A_23_P30122	IL2
0.23	-0.307	-3.59	0.0014	0.015431	12.85	0.0014	-1	52943	A_23_P115149	WDR77
-0.16	-0.172	-1.94	0.06376	0.181555	3.76	0.06376	0	52945	A_23_P100074	AVEN
0.19	-0.152	-2.09	0.04633	0.147488	4.39	0.04633	0	52947	A_23_P115346	EIF2D
0.3	0.131	1.97	0.06032	0.175069	3.86	0.06032	0	52948	A_33_P3373584	
-0.22	-0.114	-1.51	0.14439	0.307817	2.27	0.14439	0	52949	A_33_P3381183	EGFEM1P
-0.04	-0.055	-0.76	0.45283	0.632737	0.58	0.45283	0	52950	A_23_P29735	BSN
0.09	-0.066	-0.95	0.35316	0.544975	0.89	0.35316	0	52952	A_19_P00329564	LOC100499177
-0.09	-0.214	-4.18	3e-04	0.006301	17.49	3e-04	-1	52953	A_21_P0000046	ZNF135
-0.01	-0.132	-1.71	0.09968	0.241407	2.92	0.09968	0	52954	A_23_P11644	SPRR2D
-0.08	-0.08	-1.07	0.29592	0.488744	1.14	0.29592	0	52955	A_23_P369237	ADIPOQ
0.21	0.133	1.68	0.10478	0.249637	2.83	0.10478	0	52956	A_33_P3381666	ABLIM2
0.13	0.233	2.13	0.0431	0.140422	4.53	0.0431	0	52958	A_33_P3407384	ZSCAN20
0.04	0.044	0.74	0.46561	0.643255	0.55	0.46561	0	52959	A_24_P409800	KCTD16
0.15	0.057	0.99	0.32966	0.521698	0.99	0.32966	0	52960	A_23_P128254	SLCO1B1
0.05	-0.057	-1.02	0.31768	0.51005	1.04	0.31768	0	52961	A_33_P3327086	
-0.48	-0.11	-0.47	0.64502	0.780923	0.22	0.64502	0	52962	A_23_P218817	CPT1B
0.08	-0.082	-1.61	0.12003	0.272431	2.59	0.12003	0	52963	A_33_P3250443	DUOXA2
0.21	-0.335	-3.61	0.0013	0.014754	13.05	0.0013	-1	52966	A_23_P70213	APC
0.13	-0.754	-7	0	0.000193	48.98	0	-1	52967	A_21_P0014600	LOC100506051
-0.01	-0.097	-1.56	0.13219	0.29054	2.42	0.13219	0	52969	A_23_P414842	CRYGB
0.05	0.268	1.64	0.11393	0.263443	2.68	0.11393	0	52970	A_33_P3280965	SNHG9
-0.09	-0.103	-1.57	0.12891	0.28579	2.46	0.12891	0	52971	A_24_P751247	
-0.03	-0.097	-1.27	0.21627	0.400088	1.61	0.21627	0	52972	A_23_P121875	C5orf28
-0.14	0.147	2.15	0.04125	0.136445	4.62	0.04125	0	52973	A_33_P3285092	LOC100129763
-0.02	-0.039	-0.29	0.77473	0.869929	0.08	0.77473	0	52974	A_33_P3327444	BACH1
0	-0.047	-0.86	0.39856	0.58615	0.74	0.39856	0	52975	A_21_P0004093	XLOC_004717
-0.14	0.178	1.2	0.23928	0.426849	1.45	0.23928	0	52976	A_23_P152136	GINS3
0.11	-0.247	-2.12	0.04358	0.141466	4.51	0.04358	0	52977	A_23_P213153	HNRPDL
0.13	0.099	1.7	0.10197	0.245312	2.88	0.10197	0	52980	A_33_P3299244	LOC100129089
0.06	0.071	1.36	0.18539	0.362284	1.85	0.18539	0	52982	A_21_P0010977	GLYATL1
0.02	-0.001	-0.02	0.98698	0.993217	0	0.98698	0	52983	A_33_P3350858	LOC100652857
0.1	-0.056	-0.91	0.37104	0.560712	0.83	0.37104	0	52984	A_33_P3872074	LOC283665
-0.04	-0.122	-0.81	0.42759	0.611216	0.65	0.42759	0	52985	A_23_P208880	UHRF1
-0.01	0.007	0.14	0.8914	0.940098	0.02	0.8914	0	52986	A_21_P0014939	BTBD9-AS1
-0.12	0.603	3	0.00594	0.038244	9.01	0.00594	1	52989	A_33_P3407826	
-0.03	0.21	1.67	0.1078	0.254344	2.78	0.1078	0	52991	A_23_P123732	C9orf103
0.23	-0.849	-4.48	0.00014	0.004186	20.04	0.00014	-1	52992	A_24_P169148	HMGB1
0	-0.015	-0.33	0.74218	0.848636	0.11	0.74218	0	52993	A_21_P0007974	XLOC_010530
0.2	-0.227	-2.4	0.02412	0.095427	5.75	0.02412	0	52994	A_23_P25019	PRIM1
0.62	0.109	0.65	0.52331	0.691738	0.42	0.52331	0	52995	A_23_P134835	CSGALNACT1
0.15	0.092	0.97	0.34164	0.533433	0.94	0.34164	0	52996	A_24_P319942	SSR3
0.14	0.028	0.2	0.84197	0.911915	0.04	0.84197	0	52998	A_23_P87769	C12orf48
0.09	0.117	1.73	0.09597	0.235606	2.99	0.09597	0	53000	A_33_P3265264	
0.34	-0.384	-3.13	0.00436	0.031535	9.79	0.00436	-1	53001	A_23_P136817	KNTC1
-0.01	-0.223	-2.21	0.03599	0.124509	4.9	0.03599	0	53005	A_33_P3352432	ZNF673
-0.02	-0.152	-3.23	0.00337	0.026746	10.45	0.00337	-1	53006	A_33_P3261019	SLC9A2
-0.26	-0.879	-2.96	0.00653	0.040577	8.78	0.00653	-1	53007	A_24_P277934	COL1A2
0.08	-0.028	-0.29	0.77543	0.870219	0.08	0.77543	0	53008	A_24_P338187	HNRNPH3
-0.15	-0.089	-1.51	0.14449	0.307896	2.27	0.14449	0	53009	A_24_P290006	LOC100129775
0.05	0.072	1.08	0.28816	0.480729	1.18	0.28816	0	53011	A_21_P0012878	ZDHHC11
-0.07	0.027	0.49	0.62894	0.769699	0.24	0.62894	0	53012	A_33_P3340129	LOC100128551
0.05	-0.852	-3.35	0.00251	0.022227	11.23	0.00251	-1	53013	A_23_P364792	TXLNG2P
0.17	-0.161	-0.74	0.46858	0.645782	0.54	0.46858	0	53014	A_33_P3363355	ICAM4
-0.34	0.002	0.01	0.9933	0.996872	0	0.9933	0	53016	A_23_P316850	ODF3L2
0.02	0.186	1.85	0.07665	0.204428	3.4	0.07665	0	53017	A_23_P88963	ALDOA
0.1	-0.169	-1.97	0.05942	0.173272	3.89	0.05942	0	53018	A_23_P111961	MAK16
0.04	-0.411	-4.69	8e-05	0.00315	21.97	8e-05	-1	53020	A_23_P112478	NUDT2
0.42	-0.521	-3.77	0.00087	0.011427	14.21	0.00087	-1	53022	A_24_P263543	
-0.09	0.1	2	0.05594	0.166566	4.01	0.05594	0	53023	A_21_P0014133	LOC100507292
-0.2	-0.027	-0.23	0.81622	0.896661	0.06	0.81622	0	53024	A_21_P0014089	LOC100506831
0.27	-0.085	-0.85	0.40447	0.591321	0.72	0.40447	0	53025	A_21_P0000296	SNORD63
-0.21	0.715	3.02	0.00566	0.037113	9.13	0.00566	1	53026	A_33_P3253792	
-0.06	-0.081	-1.44	0.16249	0.332418	2.07	0.16249	0	53027	A_21_P0011641	LOC100130581
0.18	-0.063	-0.94	0.35582	0.54727	0.88	0.35582	0	53029	A_24_P307384	
-0.26	-0.165	-1.37	0.18361	0.360199	1.87	0.18361	0	53031	A_33_P3296308	DCAF16
0.02	-0.109	-1.77	0.08947	0.225527	3.12	0.08947	0	53032	A_23_P123330	RPL30
-0.04	0.044	0.67	0.51159	0.681954	0.44	0.51159	0	53033	A_21_P0008110	CLYBL
0.05	0.065	0.72	0.47883	0.654456	0.52	0.47883	0	53034	A_33_P3397670	CSPG4P1Y
0.17	0.195	1.16	0.25639	0.445826	1.35	0.25639	0	53035	A_33_P3344297	
0.07	-0.005	-0.09	0.92866	0.961477	0.01	0.92866	0	53037	A_24_P256037	
0.32	0.47	2.34	0.0274	0.103633	5.48	0.0274	0	53038	A_23_P123265	SUMF2
-0.03	-0.436	-3.45	0.00197	0.019154	11.89	0.00197	-1	53041	A_23_P109677	
-0.21	-0.469	-2.43	0.02234	0.090833	5.92	0.02234	0	53042	A_33_P3389649	PDE4D
0.11	-0.014	-0.17	0.86376	0.924123	0.03	0.86376	0	53044	A_21_P0011942	LOC285000
-0.17	0.109	0.85	0.40337	0.590418	0.72	0.40337	0	53046	A_33_P3687389	C17orf13
0.03	-0.104	-1.42	0.16905	0.341035	2	0.16905	0	53049	A_23_P12147	C1orf74
-0.07	0.071	1.34	0.1913	0.369442	1.8	0.1913	0	53051	A_21_P0007140	LOC100506066
-0.46	0.038	0.26	0.79697	0.88407	0.07	0.79697	0	53054	A_33_P3324495	ZFP41
0.09	-0.019	-0.3	0.7633	0.862828	0.09	0.7633	0	53055	A_21_P0012076	XLOC_l2_008190
0.07	0.115	1.66	0.10879	0.255825	2.76	0.10879	0	53056	A_21_P0008886	XLOC_012020
-0.18	-0.058	-0.77	0.45119	0.631382	0.59	0.45119	0	53057	A_32_P220770	HCG26
0.54	-0.467	-4.46	0.00014	0.004259	19.93	0.00014	-1	53058	A_23_P1145	MTPAP
0.03	-0.677	-3.6	0.00134	0.01506	12.96	0.00134	-1	53060	A_33_P3276713	HGF
-0.03	-0.215	-2.32	0.0285	0.106455	5.39	0.0285	0	53061	A_33_P3363305	
-0.11	-0.121	-1.95	0.06199	0.178352	3.81	0.06199	0	53063	A_33_P3418234	
-0.06	-0.077	-1.13	0.26882	0.459105	1.28	0.26882	0	53068	A_23_P307382	SLC32A1
-0.56	-0.605	-2.3	0.03003	0.110208	5.28	0.03003	0	53069	A_23_P215634	IGFBP3
-0.13	0.916	4.15	0.00032	0.00654	17.23	0.00032	1	53070	A_33_P3319937	
-0.67	0.229	1.32	0.1997	0.38014	1.73	0.1997	0	53071	A_33_P3255404	CLDN11
0.09	0.009	0.06	0.9509	0.973645	0	0.9509	0	53072	A_23_P120442	NCOA3
0	-0.167	-1.76	0.08994	0.226305	3.11	0.08994	0	53073	A_23_P313512	DCP1B
-0.17	0.2	0.71	0.48372	0.658554	0.51	0.48372	0	53074	A_33_P3347417	SPEN
-0.08	0.013	0.16	0.87085	0.928307	0.03	0.87085	0	53075	A_33_P3271395	LOC100129534
0.4	-0.135	-0.91	0.37128	0.560949	0.83	0.37128	0	53077	A_33_P3354267	AKIRIN1
0.19	0.262	2.95	0.00679	0.0417	8.68	0.00679	1	53079	A_21_P0014678	LOC100507065
0.08	-0.03	-0.56	0.58221	0.734844	0.31	0.58221	0	53080	A_23_P257307	SERPINA7
-0.13	-0.447	-1.85	0.07632	0.203945	3.41	0.07632	0	53081	A_32_P166693	HEG1
-1.32	-0.329	-1.23	0.23141	0.418176	1.5	0.23141	0	53083	A_33_P3300267	VIT
0.05	0.052	0.57	0.57294	0.728135	0.33	0.57294	0	53084	A_33_P3215729	
-0.07	-0.345	-2.27	0.032	0.114958	5.15	0.032	0	53085	A_23_P126266	HLX
0.03	0.321	3.48	0.00181	0.018198	12.12	0.00181	1	53086	A_24_P83075	LOC100509196
0.31	-0.328	-3.61	0.00132	0.014876	13.02	0.00132	-1	53087	A_23_P110661	SKIV2L2
-0.02	-0.352	-2.19	0.03761	0.127935	4.81	0.03761	0	53088	A_24_P124370	PARVA
-0.02	-0.09	-1.6	0.12224	0.275726	2.56	0.12224	0	53089	A_24_P144601	POU5F1
-0.14	0.247	3.11	0.00452	0.032255	9.7	0.00452	1	53091	A_23_P112950	ATF7IP
0.14	-0.024	-0.36	0.71894	0.832	0.13	0.71894	0	53092	A_33_P3293883	
0.3	-0.475	-3.15	0.0041	0.030292	9.94	0.0041	-1	53093	A_33_P3212994	ZWINT
0.11	-0.067	-1.21	0.23585	0.423016	1.47	0.23585	0	53095	A_33_P3209130	LOC100128496
0.26	0.162	0.79	0.43725	0.620043	0.62	0.43725	0	53096	A_33_P3527317	LOC148638
0.1	0.055	0.99	0.33229	0.524043	0.98	0.33229	0	53097	A_33_P3424516	OR51M1
0.41	0.008	0.08	0.93897	0.967458	0.01	0.93897	0	53098	A_23_P65208	ZMYM5
0.02	-0.422	-3.28	0.003	0.024788	10.76	0.003	-1	53099	A_23_P209538	KANSL3
0.06	0.029	0.55	0.58453	0.73651	0.31	0.58453	0	53101	A_21_P0013377	XLOC_l2_013315
0.21	0.041	0.43	0.67436	0.801208	0.18	0.67436	0	53102	A_23_P204609	VEZT
-0.16	-0.155	-3.24	0.00332	0.026484	10.49	0.00332	-1	53103	A_21_P0012378	LOC201617
0.12	0.483	3.52	0.00166	0.01722	12.36	0.00166	1	53104	A_33_P3232532	EDEM3
0.1	0.056	1.07	0.2933	0.486049	1.15	0.2933	0	53105	A_21_P0005629	LOC100270680
-0.07	0.312	3.02	0.00571	0.037317	9.11	0.00571	1	53106	A_33_P3264121	TBCA
-0.11	0.304	2.03	0.05319	0.161245	4.11	0.05319	0	53107	A_33_P3422812	C7orf73
0.18	-0.174	-0.72	0.47913	0.654591	0.52	0.47913	0	53108	A_32_P13151	ANKRD20A9P
0.02	0.015	0.27	0.78584	0.876992	0.08	0.78584	0	53109	A_33_P3481674	SHISA6
0.16	-0.263	-1.05	0.30364	0.496329	1.1	0.30364	0	53110	A_33_P3401902	ANKRD20A2
0	0.296	4	0.00048	0.008089	16.01	0.00048	1	53111	A_21_P0000213	SNORD42B
0.24	-0.118	-1.82	0.0807	0.21147	3.31	0.0807	0	53112	A_23_P104942	TMX2
-0.05	-0.106	-1.9	0.06862	0.190788	3.62	0.06862	0	53114	A_23_P414964	ZNF584
-0.11	-0.041	-0.2	0.84074	0.911291	0.04	0.84074	0	53117	A_23_P11160	MAP7D3
0.24	0.104	2.28	0.03089	0.112357	5.22	0.03089	0	53118	A_33_P3307810	CCDC148
-0.19	0.035	0.52	0.61092	0.756657	0.27	0.61092	0	53119	A_32_P230196	AGAP7
-0.18	0.497	4.41	0.00016	0.004558	19.48	0.00016	1	53120	A_33_P3415913	IRGQ
-0.07	0.343	1.29	0.20809	0.39025	1.67	0.20809	0	53121	A_33_P3405728	PKP2
0.08	0.086	1.52	0.14156	0.304058	2.3	0.14156	0	53122	A_33_P3300430	FBN3
0.11	0.086	1.19	0.24474	0.432732	1.42	0.24474	0	53123	A_19_P00808408	MBD5
0.06	-0.001	-0.01	0.99017	0.994945	0	0.99017	0	53124	A_23_P326414	LOC441177
0.06	-0.01	-0.15	0.88211	0.934845	0.02	0.88211	0	53125	A_33_P3851174	SCRT1
-0.12	-0.017	-0.14	0.88795	0.938148	0.02	0.88795	0	53126	A_33_P3264612	TPCN2
0.02	-0.051	-0.6	0.55519	0.715083	0.36	0.55519	0	53127	A_33_P3407409	ZSCAN10
-0.2	0.055	0.57	0.57448	0.729194	0.32	0.57448	0	53128	A_33_P3315733	TRAPPC10
0.14	0.08	1.18	0.24808	0.43657	1.4	0.24808	0	53130	A_24_P83272	MAGEB4
-0.2	-0.162	-2.64	0.01403	0.066752	6.96	0.01403	0	53132	A_33_P3723600	TYRO3P
-0.5	-0.077	-0.33	0.74197	0.848435	0.11	0.74197	0	53136	A_23_P125977	C1QC
-0.28	-0.8	-2.81	0.0093	0.0512	7.92	0.0093	0	53138	A_23_P11201	GPR34
0.35	-0.162	-1.11	0.27823	0.469568	1.23	0.27823	0	53139	A_23_P405873	C9orf72
0.03	0.175	1.29	0.20722	0.389135	1.67	0.20722	0	53140	A_24_P310756	FBXO28
0.08	0.058	0.49	0.62638	0.767717	0.24	0.62638	0	53141	A_23_P116765	LALBA
-0.17	-0.212	-2.5	0.01924	0.082611	6.25	0.01924	0	53142	A_23_P11507	ZZZ3
0.16	-0.007	-0.11	0.91334	0.953034	0.01	0.91334	0	53143	A_21_P0000736	MARK2P9
-0.14	0.357	3.52	0.00163	0.016952	12.42	0.00163	1	53144	A_33_P3281905	LOC100144604
-0.14	-0.111	-1.24	0.22635	0.412336	1.54	0.22635	0	53147	A_33_P3257973	HELZ
-0.12	0.204	3.95	0.00055	0.00873	15.58	0.00055	1	53148	A_23_P405216	ZNF619
0.11	-0.286	-2.05	0.05039	0.155784	4.22	0.05039	0	53149	A_23_P122041	PPP2CA
0.08	-0.145	-1.56	0.13187	0.290039	2.42	0.13187	0	53151	A_21_P0009672	LOC400684
0.07	-0.168	-2.17	0.03961	0.132687	4.7	0.03961	0	53152	A_33_P3773595	LOC339862
-0.11	-0.092	-2.25	0.03326	0.118	5.07	0.03326	0	53153	A_33_P3382344	
-0.15	-0.165	-2.47	0.02043	0.085787	6.11	0.02043	0	53154	A_33_P3311621	LOC338739
-0.13	0.163	0.75	0.46001	0.638722	0.56	0.46001	0	53155	A_23_P131846	SNAI1
-0.71	0.23	1.14	0.26347	0.453109	1.31	0.26347	0	53156	A_33_P3420204	CRTC1
0.05	0.033	0.68	0.5044	0.676521	0.46	0.5044	0	53157	A_21_P0014891	LOC100652907
0.28	-0.079	-1.16	0.25875	0.448507	1.33	0.25875	0	53158	A_21_P0004816	XLOC_005126
0.15	0.649	2.51	0.01887	0.081644	6.29	0.01887	0	53161	A_23_P103110	MAFF
0.11	0.069	1.28	0.21229	0.395275	1.64	0.21229	0	53162	A_21_P0010375	XLOC_014333
0.09	0.118	2.33	0.02802	0.105266	5.43	0.02802	0	53163	A_21_P0002088	XLOC_002252
0.58	-0.524	-3.08	0.00496	0.034244	9.46	0.00496	-1	53164	A_23_P168610	TSPAN13
-0.04	0.161	2.19	0.0377	0.128116	4.81	0.0377	0	53165	A_23_P106859	COX4NB
0.59	1.287	2.56	0.01662	0.074991	6.57	0.01662	0	53166	A_24_P395814	CGB
-0.02	-0.037	-0.49	0.62859	0.769332	0.24	0.62859	0	53167	A_33_P3323048	SLC10A7
0.11	0.165	2.89	0.00777	0.045471	8.35	0.00777	1	53168	A_23_P157338	VWC2
0.14	0.176	2.19	0.03759	0.127883	4.81	0.03759	0	53170	A_32_P49616	EEF1B2
0.17	-0.09	-0.72	0.47803	0.653616	0.52	0.47803	0	53172	A_23_P7582	TCF7
-0.04	-0.289	-3.72	0.00099	0.012359	13.83	0.00099	-1	53173	A_23_P164313	MINK1
0.22	0.32	2.19	0.03756	0.12785	4.81	0.03756	0	53174	A_21_P0014444	LOC100507639
-0.04	-0.047	-0.8	0.43143	0.614793	0.64	0.43143	0	53175	A_23_P94647	OR1L3
0.16	-0.142	-2.12	0.04375	0.141853	4.5	0.04375	0	53177	A_33_P3301034	LRRC28
-0.04	-0.062	-1.02	0.31752	0.509882	1.04	0.31752	0	53178	A_23_P122228	NDUFS6
0.29	-0.195	-1.01	0.32094	0.513348	1.02	0.32094	0	53180	A_23_P138507	CDK1
0.13	-0.056	-0.56	0.57891	0.732437	0.32	0.57891	0	53182	A_24_P313180	C14orf1
0.13	-0.259	-2.89	0.00767	0.045135	8.38	0.00767	-1	53183	A_23_P409541	POLR1D
-0.03	0.234	1.78	0.08619	0.220514	3.19	0.08619	0	53184	A_33_P3338423	SPRY4
-0.27	0.602	3.77	0.00087	0.011414	14.22	0.00087	1	53185	A_33_P3394789	LOC100653296
-0.15	0.092	1.11	0.27748	0.468632	1.23	0.27748	0	53186	A_23_P117851	CPLX3
0.37	0.08	0.56	0.57939	0.732704	0.32	0.57939	0	53187	A_33_P3231888	C5orf15
-0.59	-0.275	-1.13	0.27063	0.460954	1.27	0.27063	0	53188	A_33_P3326483	CRABP1
-0.03	-0.089	-1.29	0.2089	0.391289	1.66	0.2089	0	53189	A_23_P96395	ASB12
0.67	-0.71	-4.67	8e-05	0.003226	21.79	8e-05	-1	53190	A_23_P100196	USP10
-0.16	-0.332	-2.49	0.01961	0.083542	6.2	0.01961	0	53191	A_23_P149613	FMO1
-0.11	-0.032	-0.64	0.52622	0.693787	0.41	0.52622	0	53192	A_33_P3209070	KBTBD5
-0.46	0.674	2.06	0.04991	0.154795	4.24	0.04991	0	53194	A_21_P0005830	LOC100507464
0.32	-0.309	-3.11	0.00455	0.032409	9.68	0.00455	-1	53195	A_23_P83438	UBE2Z
0	0.128	1.61	0.11884	0.270811	2.6	0.11884	0	53196	A_23_P254404	SNX33
-0.12	0.426	4.12	0.00035	0.006913	16.95	0.00035	1	53197	A_33_P3242355	
0.01	-0.241	-3.98	0.00051	0.008373	15.81	0.00051	-1	53198	A_23_P133868	ZKSCAN4
-0.17	0.165	1.65	0.11131	0.259462	2.72	0.11131	0	53199	A_33_P3545065	SH3GL1P1
0.01	0.011	0.13	0.89981	0.945346	0.02	0.89981	0	53200	A_23_P154058	EIF2B4
0.09	-0.014	-0.16	0.87082	0.928307	0.03	0.87082	0	53201	A_21_P0012086	XLOC_l2_008221
-0.21	0.22	2.07	0.0491	0.153214	4.27	0.0491	0	53202	A_33_P3645888	SNORA71C
-0.14	0.192	1.18	0.2477	0.436122	1.4	0.2477	0	53203	A_23_P118025	DPEP2
0.01	-0.014	-0.29	0.77362	0.86938	0.08	0.77362	0	53205	A_33_P3310744	TTC34
0.17	-0.172	-1.73	0.09571	0.235259	2.99	0.09571	0	53206	A_23_P67432	ZNF583
-0.16	0.652	2.77	0.01024	0.054471	7.69	0.01024	0	53207	A_33_P3297599	
0.04	0.057	1.08	0.29202	0.484621	1.16	0.29202	0	53209	A_33_P3382291	LOC100133957
-0.17	-0.082	-0.44	0.66548	0.795558	0.19	0.66548	0	53211	A_24_P139901	GYPC
-0.42	0.145	0.77	0.44921	0.629847	0.59	0.44921	0	53212	A_23_P387630	STARD8
