gse	probe	symbol	logfc	aveexpr	t	b	p.value	adj.p.val
GSE44711	ILMN_1780799	ENPP2	-0.764086828131612	10.3335270427869	-2.13325041405291	-4.06463149904928	0.047990053739696	0.421338074652893
GSE4707	A_23_P366895	B3GNT6	-0.050073	0.00225357142857143	-2.16235152487621	-3.94474629669682	0.047990799567883	0.412596372865742
GSE4707	A_24_P372833	PLCH2	-0.225076	-0.202603571428571	-2.16232909619279	-3.94478196893898	0.047992819011451	0.412596372865742
GSE44711	ILMN_1776151	OLFML1	-0.890221467299062	5.31615002695297	-2.13321326253007	-4.06469324322524	0.0479935134385335	0.421338074652893
GSE74341	A_33_P3420879	LOC646482	-0.1247	-0.11432	-2.076873977641	-4.31200255316664	0.0480027970004717	0.163316732411435
GSE74341	A_21_P0000334	SNORA49	0.552666666666667	-0.4398	2.07679530475131	-4.31214236918046	0.0480106341445745	0.163316732411435
GSE74341	A_33_P3316073	INTS6	-0.131633333333333	0.04452	-2.07679208965798	-4.31214808290633	0.048010954446205	0.163316732411435
GSE35574	ILMN_1755694	LY6H	0.0396165824990753	5.6057760568617	2.00321289235871	-4.17743206079096	0.0480145822642907	0.544022510215866
GSE44711	ILMN_1876266	GJA3	0.996290418997381	5.24161067523116	2.13298579592811	-4.06507126980079	0.0480147010243866	0.421414025474906
GSE74341	A_33_P3309289	ST3GAL4	-0.368366666666667	0.46248	-2.07674986834806	-4.31222311623111	0.0480151608938526	0.163316732411435
GSE74341	A_21_P0013998	NAIP	-0.2779	0.16236	-2.07674469835847	-4.31223230397086	0.0480156759949278	0.163316732411435
GSE25906	ILMN_1761176	GRIPAP1	0.150086369244417	7.03954817518333	2.0180167199822	-4.21968893739231	0.0480159158525107	0.430546862932731
GSE25906	ILMN_1815924	NUP107	0.103542579886014	8.36964632331667	2.01798560971591	-4.21974576401526	0.0480192505846634	0.430546862932731
GSE35574	ILMN_1724941	CDCP1	0.120075066225926	6.27764358106383	2.00315068501109	-4.17754607230487	0.0480213778914477	0.544022510215866
GSE35574	ILMN_1806032	SLC25A16	0.106365993858334	6.53922464428723	2.00314275259952	-4.17756061032673	0.0480222444994114	0.544022510215866
GSE35574	ILMN_1688622	UBQLN1	0.0640690640027781	9.80209337828723	2.00311865707164	-4.17760477076246	0.0480248769933969	0.544022510215866
GSE60438	ILMN_1708787	ZNF627	-0.0743838809523636	7.50390645454545	-2.00898304772	-4.0253950312585	0.048028457796071	0.640973813731176
GSE4707	A_23_P386	ARHGEF10L	-0.088567	-0.0422121428571429	-2.16191717407117	-3.94543708989864	0.0480299218827167	0.412689541877314
GSE35574	ILMN_1652578	TSHB	-0.0372047336212979	5.64859687024468	-2.00306385830524	-4.1777051999314	0.0480308643481792	0.544022510215866
GSE44711	ILMN_1763560	NFKBID	-0.874795445990103	3.48086330888263	-2.13281050545641	-4.06536256990847	0.0480310344629865	0.421419628785553
GSE35574	ILMN_1684699	ELF5	-0.0543544049148164	5.74985411669149	-2.00303821152254	-4.17775220167915	0.0480336667539934	0.544022510215866
GSE25906	ILMN_1714350	PLOD3	0.137140620336075	7.18808170696667	2.01765629767381	-4.22034724522681	0.0480545620131028	0.430742849090981
GSE35574	ILMN_1712505	KDELC1	0.10619515799352	6.18439267808511	2.00284667760832	-4.17810320019288	0.0480545999430976	0.544045687801209
GSE44711	ILMN_1771462	RPL36	1.06770669961258	3.11333929856045	2.13254947606443	-4.06579632793232	0.0480553664264367	0.42146796304518
GSE60438	ILMN_3308138	RNU4-2	0.157506966666686	7.4382701948052	2.00868585369598	-4.02592113639905	0.0480606942841764	0.640973813731176
GSE60438	ILMN_1691937	CSH1	0.461462900000024	7.44345764935065	2.00866321847265	-4.02596120335992	0.0480631502749713	0.640973813731176
GSE4707	A_23_P339601	ZNF578	0.136945	0.0614428571428571	2.16149673964727	-3.94610568906333	0.0480678189669609	0.412840949894093
GSE35574	ILMN_1775167	CEACAM16	0.040950866858334	5.73622122504255	2.00257228967632	-4.17860598069089	0.048084602009555	0.544045687801209
GSE44711	ILMN_1707283	LLGL2	-1.00926665998677	1.20196449009742	-2.13217340287567	-4.06642120573603	0.04809044210124	0.421610449917332
GSE4707	A_23_P51572	TSNAX	0.226351	-0.0540457142857143	2.16119827102918	-3.94658029448487	0.0480947391710513	0.412878448697757
GSE60438	ILMN_1713948	FPGS	0.0584639523809729	7.06787714285714	2.00833815722755	-4.0265365548812	0.0480984322710401	0.640973813731176
GSE60438	ILMN_2270845	WDR74	-0.0916021333333097	7.503659	-2.00832303118952	-4.02656332562474	0.0481000745841794	0.640973813731176
GSE44711	ILMN_1713542	TRIM14	1.17293890188997	1.32268048928184	2.1320623129194	-4.06660577970771	0.0481008077497419	0.42161878501643
GSE60438	ILMN_1811909	LOC402221	-0.205051680952353	9.449598	-2.00826255318585	-4.02667036052212	0.0481066414776101	0.640973813731176
GSE60438	ILMN_1702943	DLK2	0.0424441047619233	6.80338715584416	2.008234705809	-4.026719644269	0.0481096654922931	0.640973813731176
GSE35574	ILMN_1681194	OVCH1	-0.0388747651509256	5.65217378332979	-2.00233967341829	-4.17903217066374	0.0481100492077086	0.544103028347161
GSE60438	ILMN_2103107	ADAMDEC1	-0.318174123809498	7.70102149350649	-2.00816321785641	-4.02684615946691	0.0481174292892052	0.640973813731176
GSE60438	ILMN_2094396	LRRC8C	-0.0680855333333108	7.02902136363636	-2.0081147233794	-4.0269319798682	0.048122696539522	0.640973813731176
GSE74341	A_33_P3293773	FSIP2	-0.217833333333333	-0.0276	-2.07566263626687	-4.31415491546876	0.0481235932632959	0.163650701748934
GSE60438	ILMN_1750549	PI4K2A	-0.104738857142835	7.50729714285714	-2.00797787115617	-4.02717415649723	0.0481375634711741	0.640973813731176
GSE74341	A_23_P107775	TMEM190	-0.2571	-0.13296	-2.07532196311862	-4.31476007929997	0.0481576142512442	0.163744325203577
GSE35574	ILMN_1773459	SOX11	-0.065067340402778	5.84877296818085	-2.00184645404807	-4.17993567726065	0.0481640432694321	0.544133962321265
GSE25906	ILMN_1747078	HYLS1	-0.0829616052256172	6.57178336181667	-2.01662985808019	-4.22222146786461	0.0481647684356677	0.43129491308604
GSE35574	ILMN_1660938	TOE1	0.0685337070490739	6.32173521797872	2.00179153434671	-4.18003626962558	0.048170058676885	0.544133962321265
GSE60438	ILMN_2259467	N4BP2L1	0.0439552476190697	6.64955575324675	2.00763429724616	-4.02778208734105	0.0481749049350443	0.640973813731176
GSE25906	ILMN_1729342	ANKRD50	-0.121754676806114	7.16191349456667	-2.01652640631206	-4.22241031921471	0.048175887872058	0.43129491308604
GSE44711	ILMN_1748083	RASGRF1	-1.00746259444094	0.838034827071983	-2.13121724683995	-4.06800967005453	0.0481797267161478	0.422227890763704
GSE60438	ILMN_1738821	GOLGA2	0.109267057142883	8.11278512987013	2.00757132850966	-4.02789349620211	0.0481817514060433	0.640973813731176
GSE60438	ILMN_3223181	SEC13	0.103057990476213	8.95159220779221	2.00755848752265	-4.02791621502591	0.0481831476844395	0.640973813731176
GSE4707	A_23_P165691	PSMD14	0.107751	-0.022435	2.16010556193151	-3.94831758969124	0.0481934150181881	0.413219948854861
GSE60438	ILMN_1810299	PARP8	0.0558124809523965	6.95217842857143	2.00743353816005	-4.02813727401441	0.0481967359957302	0.640973813731176
GSE25906	ILMN_1813949	CASQ1	0.145860947005875	5.7309694121	2.01630055952586	-4.22282257361992	0.0482001705253475	0.43129491308604
GSE60438	ILMN_1699358	GNA12	0.0665175047619204	7.22128575324675	2.00739305530748	-4.02820889318182	0.0482011392318795	0.640973813731176
GSE25906	ILMN_1717063	FBXO9	-0.187191955280846	6.26034355513333	-2.01626594239492	-4.22288575921906	0.048203893430194	0.43129491308604
GSE35574	ILMN_1697810	TSPAN11	-0.0403859344805566	5.54782759947872	-2.00145458124381	-4.18065338653833	0.0482069795098636	0.544133962321265
GSE25906	ILMN_1725410	GUCY2D	0.0588936491515879	5.63016686973333	2.01621064822692	-4.2229866840331	0.0482098405638022	0.43129491308604
GSE60438	ILMN_3251620	JMY	-0.107589476190455	7.46986045454545	-2.00725173894956	-4.02845888917235	0.0482165126203897	0.640973813731176
GSE74341	A_33_P3235340	DDX18	0.186966666666667	-0.34752	2.07471761940607	-4.3158334500507	0.0482180190962776	0.163897829766417
GSE74341	A_23_P99771	PNMA1	-0.5157	-0.86452	-2.07469477732241	-4.31587401542172	0.0482203035101601	0.163897829766417
GSE74341	A_24_P288298	KIR2DL4	0.140533333333333	0.01992	2.07466564971621	-4.31592574282956	0.0482232166725289	0.163897829766417
GSE14722	203288_at	KIAA0355	0.239401426462127	8.26713491952174	2.07517912331985	-3.97797499706336	0.0482233479101218	0.931397841164977
GSE35574	ILMN_1682099	TNFAIP8L3	-0.066152618810186	5.88256058387234	-2.00129814877775	-4.18093985442522	0.0482241284315994	0.544133962321265
GSE44711	ILMN_1764854	ZNF761	1.13633440437407	4.19274293208424	2.13070563804456	-4.06885944725284	0.0482275624223932	0.422481748904463
GSE74341	A_23_P390172	RNASEL	-0.210666666666667	-0.3004	-2.07461038946181	-4.31602387753174	0.0482287438904824	0.163897829766417
GSE74341	A_21_P0014282	LOC100507560	0.112833333333333	0.0952	2.07455883200736	-4.31611543491187	0.0482339012567722	0.163904318196582
GSE74341	A_33_P3294053	ANKRD39	0.3222	0.01572	2.07449800866162	-4.31622344490764	0.0482399861343467	0.163913957330241
GSE14722	221218_s_at	TPK1	-0.243556663742422	5.95045970295652	-2.07497694925239	-3.97831448666491	0.0482435597853686	0.931397841164977
GSE35574	ILMN_1716448	OR10A3	0.0368132929175937	5.66396185356383	2.00110315262983	-4.1812969136225	0.0482455121894798	0.544133962321265
GSE25906	ILMN_1795930	PTGER4	-0.147720352817862	6.55550303526667	-2.01587335444692	-4.22360227218329	0.0482461316900777	0.431539798980196
GSE25906	ILMN_1785914	CDC6	0.0634077379494702	5.77145411325	2.0157047535952	-4.22390994871385	0.0482642811142917	0.43162235503984
GSE4707	A_23_P169117	RRAGA	0.0828659	0.0834399285714286	2.159215390602	-3.94973256866604	0.0482739399350301	0.413456302988914
GSE4707	A_23_P87072	PANX3	-0.0535685	-0.0433207142857143	-2.15921228537019	-3.94973750413726	0.0482742210530365	0.413456302988914
GSE74341	A_32_P116606	LIX1	-0.250933333333333	0.14604	-2.07414951860196	-4.31684225016727	0.048274862878413	0.164021420049184
GSE60438	ILMN_2046344	NFKBIL1	-0.0458943999999821	6.84884590909091	-2.0067073563944	-4.02942178341568	0.0482757736396851	0.641113908647161
GSE4707	A_23_P20606	NIPSNAP3A	0.125565	0.0248142857142857	2.1591338701896	-3.94986213652894	0.0482813205181271	0.413456302988914
GSE44711	ILMN_1688104	TRDMT1	1.17849687269386	2.4284503655612	2.1301147946204	-4.06984069376504	0.0482828607407234	0.422883448013119
GSE14722	200771_at	LAMC1	-0.293660563833328	10.0181246227826	-2.07455976588364	-3.97901494713961	0.0482852905378842	0.931397841164977
GSE25906	ILMN_1760575	PTP4A1	-0.22441057457932	6.69877617981667	-2.01550921236663	-4.22426676024744	0.0482853379580491	0.431684286240775
GSE60438	ILMN_3251370	HOXA4	0.0529353000000254	6.95124271428571	2.0065302538823	-4.02973498894837	0.0482950663094534	0.641113908647161
GSE60438	ILMN_2388605	ACTR2	-0.167103666666639	11.0848453116883	-2.00651537303641	-4.02976130457868	0.048296687655685	0.641113908647161
GSE25906	ILMN_1774828	VEZT	0.20547654150999	8.29767648741667	2.01539179887092	-4.22448099468659	0.0482979854218401	0.431684286240775
GSE74341	A_33_P3238295	FAM66C	-0.249066666666667	-3.99999999999973e-05	-2.07391458176409	-4.31725938061534	0.0482983879194819	0.164071395112161
GSE74341	A_23_P159671	PHKA2	0.232733333333333	-0.03196	2.07385495124349	-4.31736524935574	0.048304360553059	0.164071395112161
GSE35574	ILMN_1705848	FAM104B	0.0807668036361102	6.3150742965	2.00055989767451	-4.182291504896	0.0483051295463803	0.544306981015628
GSE35574	ILMN_1694634	MOGAT3	-0.0464674774842582	5.56603437991489	-2.0005541821172	-4.18230196762692	0.0483057571115424	0.544306981015628
GSE25906	ILMN_1698996	SLC19A1	0.213696735327848	7.9858201002	2.01522635897084	-4.22478284043633	0.0483158109997941	0.431684286240775
GSE35574	ILMN_1742025	OLFM1	-0.0568366904222213	5.90610546748936	-2.00045079268199	-4.18249122456447	0.0483171104179908	0.544308414434643
GSE74341	A_24_P411186	BCL11A	-0.167466666666667	-0.07308	-2.07355354295014	-4.31790034058275	0.0483345598682339	0.164106793284887
GSE74341	A_23_P77440	NFATC3	0.157833333333333	-0.0246	2.07355201272864	-4.31790305705131	0.0483347132301523	0.164106793284887
GSE74341	A_21_P0012884	LOC728613	-0.267366666666667	0.20728	-2.07354153917711	-4.31792164979475	0.0483357629224621	0.164106793284887
GSE35574	ILMN_1767320	MAPK1	-0.0924692385564843	6.66092704517021	-2.00023068691745	-4.18289410386653	0.0483412880554891	0.544391709013926
GSE4707	A_32_P43465	ZNF182	-0.102885	-0.0469042857142857	-2.15830843831102	-3.95117394280803	0.048356111408466	0.413586426788059
GSE25906	ILMN_1784602	CDKN1A	-0.273004932720328	10.5866652335833	-2.01483309832438	-4.22550025967294	0.0483582062087938	0.431983311508867
GSE44711	ILMN_1702140	RACGAP1	1.27791024330082	3.02436383816043	2.12930443290516	-4.07118626471686	0.0483587987033011	0.423332601252607
GSE44711	ILMN_1708496	BRSK2	-1.1369464101662	1.40117419052962	-2.12929654515937	-4.07119936060635	0.0483595383911414	0.423332601252607
GSE4707	A_24_P46417	STK10	0.07466	0.0277185714285714	2.15823892332717	-3.95128440787947	0.0483624149469608	0.413586426788059
GSE44711	ILMN_1752032	PPP2R3B	0.907877309938891	2.99779488314139	2.12926493790363	-4.07125183732673	0.0483625025235214	0.423332601252607
GSE74341	A_33_P3417751	C1orf61	0.1295	0.1332	2.07320303496503	-4.31852253006704	0.0483696998013852	0.164166787152105
GSE25906	ILMN_1745880	DNAI1	-0.0595370715052859	5.75258424795	-2.01462038169652	-4.22588826461513	0.0483811513285285	0.432064614919016
GSE44711	ILMN_3307921	PGLYRP2	-0.832310484919824	0.534449150377242	-2.12905344537925	-4.07160296201405	0.0483823406008614	0.42335680155198
GSE44711	ILMN_1781276	TMCO4	1.40587433576884	1.8369271472768	2.12903389642712	-4.0716354166654	0.0483841746760536	0.42335680155198
GSE25906	ILMN_1760246	BSN	-0.0675881426604015	5.90676450046667	-2.0145211208073	-4.22606930888272	0.0483918615162684	0.432064614919016
GSE25906	ILMN_1803801	LRRC38	-0.0657747989753235	5.6839792656	-2.01450043196088	-4.22610704278014	0.0483940940868169	0.432064614919016
GSE4707	A_23_P62659	PPT1	0.139908	-0.00306571428571428	2.15788876486228	-3.95184081350854	0.0483941785210757	0.413586426788059
GSE74341	A_23_P346291	GPR173	-0.108966666666667	-0.11668	-2.0729536696635	-4.31896513546062	0.0483947135787173	0.164229592240029
GSE14722	218545_at	CCDC91	-0.206006408499996	4.86763256856522	-2.07345777204804	-3.98086475619863	0.0483956772479279	0.932545515844667
GSE74341	A_33_P3241657	CAMKMT	-0.220833333333333	0.1772	-2.07290384124693	-4.31905357282292	0.0483997132350933	0.164235514038684
GSE4707	A_23_P93213	SLC22A7	-0.1403655	0.000356428571428574	-2.157777319226	-3.95201789302085	0.0484042920424171	0.413586426788059
GSE44711	ILMN_1751439	EMX2	0.97407485653395	1.34142763403604	2.12878457912712	-4.07204931234138	0.0484075711145454	0.423478775083331
GSE74341	A_24_P110062	PTPMT1	0.162533333333333	0.18172	2.07277134939961	-4.31928871712055	0.0484130093645687	0.164269585701645
GSE25906	ILMN_1667831	HOXB6	0.0559178274512373	5.73446836621667	2.01424640533482	-4.22657032849797	0.0484215137839125	0.432120674257412
GSE4707	A_23_P168388	GIMAP8	-0.124043	-0.0815021428571429	-2.15756569035858	-3.95235414512411	0.0484235024434331	0.413586426788059
GSE44711	ILMN_1755649	SLC16A5	0.436792623467365	7.48478211903243	2.12856909164857	-4.0724070252345	0.0484278012413896	0.42357300687342
GSE74341	A_24_P914513	BCKDHB	-0.254266666666667	0.43504	-2.07260018339547	-4.31959248404939	0.0484301914227949	0.164316837193376
GSE4707	A_24_P915926	COBLL1	0.11726	0.125567142857143	2.15745615221867	-3.95252818164901	0.0484334484410701	0.413586426788059
GSE60438	ILMN_2117613	PDE4C	-0.050319080952363	6.72192014285714	-2.0052383865185	-4.0320189079352	0.0484359957696854	0.641599551323414
GSE4707	A_23_P120488	NPEPL1	-0.052305	-0.0600957142857143	-2.1573243458457	-3.95273759295756	0.048445418896533	0.413586426788059
GSE44711	ILMN_2246328	PTPN22	1.3328002312611	0.875326114722973	2.12832802317741	-4.07280717954688	0.048450442106581	0.423605563923645
GSE4707	A_23_P29621	GLYCTK	-0.0513955	-0.00487857142857143	-2.15726897401478	-3.95282556482783	0.0484504485022116	0.413586426788059
GSE60438	ILMN_2082593	KIR3DL3	-0.0928784380952195	6.96633162337662	-2.00508677395941	-4.0322868608069	0.0484525582064293	0.641599551323414
GSE4707	A_23_P120941	ATF4	0.064771	-0.01941	2.15722969051102	-3.95288797576682	0.0484540170462997	0.413586426788059
GSE44711	ILMN_1706075	SF3B1	0.550092797753326	9.02209809906027	2.12822097464648	-4.07298486356954	0.0484604990853628	0.423610788608378
GSE25906	ILMN_1666280	COX11	-0.0609187823466488	5.73575217131667	-2.0138199478707	-4.22734797402904	0.0484675757760302	0.432326382107858
GSE4707	A_23_P36567	DTX1	-0.11905	-0.0132857142857143	-2.15706673923458	-3.95314685593291	0.0484688222742434	0.413586426788059
GSE25906	ILMN_1750102	EME1	0.05928170170505	5.82440782705	2.01373895896828	-4.22749564120002	0.0484763277081665	0.432326382107858
GSE60438	ILMN_3233388	RELL1	0.146864219047639	9.54584184415585	2.00479898538635	-4.03279543497417	0.0484840101011489	0.641599551323414
GSE4707	A_23_P65930	ZFYVE19	-0.0766225	-0.0610778571428571	-2.15688830312986	-3.95343032633894	0.0484850392237872	0.41363830765767
GSE14722	212058_at	U2SURP	0.227865325628796	8.08550545930435	2.07255888982463	-3.98237312305518	0.0484858844868742	0.932961093158902
GSE4707	A_23_P163336	CA12	-0.074025	-0.02625	-2.15677644955678	-3.95360801561945	0.0484952074702652	0.413638574586992
GSE25906	ILMN_1699331	IFIT1	-0.0570748215840178	5.59184769993333	-2.01353429132488	-4.22786878899259	0.0484984508413961	0.432374875000762
GSE25906	ILMN_1754421	NDUFAF1	0.104230677019975	6.88984649253333	2.01351693851067	-4.22790042493745	0.0485003269581347	0.432374875000762
GSE44711	ILMN_1651354	SPP1	-1.43857884454016	11.6469074568619	-2.12776478827433	-4.07374200766702	0.0485033782469627	0.423702459925487
GSE74341	A_33_P3286608	PGBD2	0.298533333333333	0.22692	2.07186605318234	-4.32089513938228	0.0485039467284326	0.164522831203211
GSE44711	ILMN_1692733	NRARP	1.14932996382854	1.75496303657628	2.12763281189875	-4.0739610356475	0.0485157898222248	0.423702459925487
GSE74341	A_23_P402331	WFDC5	0.116433333333333	-0.15024	2.07157358826564	-4.32141400477089	0.0485333573965978	0.164600462460321
GSE60438	ILMN_1799387	INO80	-0.0438037619047345	6.8965861038961	-2.00431480954484	-4.03365091369221	0.048536964248277	0.641599551323414
GSE60438	ILMN_1697652	PLEKHB2	0.105390995238116	8.12948754545454	2.00431132715233	-4.03365706598002	0.0485373452956341	0.641599551323414
GSE74341	A_23_P32078	SLC28A3	-0.1886	0.05224	-2.07139306533008	-4.32173424693775	0.0485515189428712	0.164631933786534
GSE74341	A_23_P152838	CCL5	0.636333333333333	-0.292	2.07138406708719	-4.32175020903292	0.0485524243710357	0.164631933786534
GSE60438	ILMN_1764596	MPST	0.0835393285714501	7.89766377922078	2.00417154659836	-4.03390400619505	0.0485526423577838	0.641599551323414
GSE25906	ILMN_1651209	SLC35E2	0.0791865494841337	5.78594962505	2.01302356713572	-4.22879979204231	0.0485536944338756	0.432539114027535
GSE74341	A_24_P327050	TRAPPC2L	-0.137966666666667	-0.23468	-2.07134399198246	-4.32182129816945	0.0485564570216359	0.164634545066572
GSE14722	213675_at	PARVA	-0.289178112204539	7.13815399265217	-2.07181719813856	-3.98361737924073	0.0485604294919467	0.932961093158902
GSE44711	ILMN_3309559	MIR124-2	1.00446157480034	1.06415564171163	2.12715491288013	-4.07475409462026	0.0485607576539516	0.423990612060686
GSE35574	ILMN_1793474	INSIG1	0.206860721057405	9.90473570215957	1.99821792896204	-4.18657635493524	0.0485628597793925	0.545899974471331
GSE74341	A_32_P923011	FAM138A	0.142633333333333	-0.06532	2.07122449462143	-4.32203326853342	0.0485684834899161	0.164653195422784
GSE14722	205384_at	FXYD1	-0.143563776598477	6.67342172121739	-2.07172224811871	-3.98377664461129	0.0485699799658168	0.932961093158902
GSE44711	ILMN_1660787	SUCLA2	0.441885499388316	6.75258982263318	2.12703046876281	-4.07496058987221	0.0485724734644303	0.42401018140117
GSE4707	A_23_P45786	COL9A2	-0.046205	-0.0175885714285714	-2.15588317049458	-3.95502691409484	0.0485764836823107	0.413965800566866
GSE74341	A_23_P150365	REXO2	0.253066666666667	-0.07856	2.07113633339654	-4.32218964779749	0.0485773579209718	0.16466115640546
GSE44711	ILMN_1769658	LYSMD4	1.00336469368357	2.54948736396467	2.12688070666068	-4.07520908753316	0.0485865762719316	0.42401018140117
GSE74341	A_23_P61171	KCNG2	-0.1304	-0.18544	-2.07100880002984	-4.32241585659941	0.0485901981583064	0.164662785157462
GSE74341	A_23_P83838	CA8	-0.4143	0.07492	-2.0710019209029	-4.3224280579837	0.0485908908441951	0.164662785157462
GSE44711	ILMN_1798705	CCNC	1.6751441628305	5.45501573329875	2.12682944936428	-4.07529413567707	0.048591403933518	0.42401018140117
GSE60438	ILMN_2193325	MMP23B	-0.208107495238075	7.82259006493507	-2.00379548469751	-4.03456829126985	0.0485938176587423	0.641599551323414
GSE4707	A_23_P44505	KLF11	0.090864	0.0477278571428571	2.15560758622693	-3.95546460111674	0.048601583617493	0.413965800566866
GSE74341	ens|ENST00000405673|tc|THC2523717	FAM118A	-0.349733333333333	0.09316	-2.0708737261502	-4.32265542951598	0.0486038008762481	0.164676783206041
GSE74341	A_33_P3286937	PPP1R9A	-0.232033333333333	0.09008	-2.07077361200676	-4.32283298924329	0.0486138851324234	0.16469646670375
GSE4707	A_23_P57784	CLDN1	-0.294586	-0.133318571428571	-2.15546328273214	-3.9556937756511	0.0486147314377263	0.413965800566866
GSE44711	ILMN_1746276	EPC1	0.56107442245666	4.41952323094701	2.12657713763509	-4.07571276497436	0.04861517428262	0.424070795354756
GSE60438	ILMN_1754440	ADCY8	0.0439397142857345	6.95310502597403	2.00359202552882	-4.03492764019229	0.048616107015	0.641599551323414
GSE4707	A_23_P133814	HIST1H3C	0.088535	0.0145642857142857	2.15535124333233	-3.95587170526177	0.0486249418807069	0.413966357905747
GSE74341	A_33_P3315959	LGSN	-1.02116666666667	-0.2762	-2.07064096270612	-4.32306824315975	0.0486272494423952	0.164730683496385
GSE25906	ILMN_1697226	VDAC2	-0.140162073160985	11.1095683736667	-2.0123282909165	-4.23006688666855	0.0486289875341887	0.433030067842469
GSE60438	ILMN_2374340	PLAUR	-0.222606657142833	9.0438732987013	-2.00340360995022	-4.03526039011596	0.0486367561206373	0.641599551323414
GSE60438	ILMN_2251225	WDR78	-0.0506527904761755	6.75450805194805	-2.00339611347026	-4.03527362864032	0.0486375778407054	0.641599551323414
GSE14722	205729_at	OSMR	0.533254476719702	7.77957896134783	2.07102306120857	-3.98494927869862	0.0486403586062294	0.933334629800161
GSE74341	A_33_P3297921	MRPL37	0.140833333333333	-0.098	2.07047107234275	-4.32336952875466	0.048644370531138	0.164777621382982
GSE25906	ILMN_1796407	SS18L2	0.149058852260872	9.0159478977	2.01217338752344	-4.2303491359972	0.0486457760668219	0.433030067842469
GSE25906	ILMN_1790781	DHRS13	0.133468751676852	6.93058269901667	2.01211268159871	-4.23045974305837	0.0486523567754001	0.433030067842469
GSE74341	A_24_P416370	HOXB4	-0.242766666666667	0.01544	-2.07036065931522	-4.32356532722763	0.0486555005296058	0.164804260150689
GSE44711	ILMN_3215138	LOC285804	-0.873468510715176	1.8391860636906	-2.12606427868247	-4.07656360388445	0.0486635236661251	0.424226185870433
GSE74341	A_24_P106624	MEOX2	-0.4886	-0.08036	-2.07019264398663	-4.32386325938594	0.048672441375462	0.164839512529434
GSE74341	A_23_P9565	RAB33B	0.1483	0.31888	2.07011379915839	-4.32400306464438	0.0486803930419969	0.164855378409855
GSE44711	ILMN_1674908	HOXB5	-0.680101238392989	6.87386461018461	-2.12583461697597	-4.07694457887115	0.0486851891149053	0.424332452110488
GSE74341	A_23_P12329	APH1A	0.223166666666667	-0.3	2.07004292124656	-4.32412874001681	0.0486875422142384	0.164868524709093
GSE35574	ILMN_1713290	GLT8D1	0.0975162858962975	8.06691764142553	1.99705039639955	-4.18871075016919	0.0486917826165175	0.54601241823215
GSE44711	ILMN_3250972	REPS2	0.531086391536017	4.06398787835061	2.12570249834721	-4.07716373402747	0.048697656706019	0.42435852551254
GSE60438	ILMN_2245627	DRGX	0.0496395285714444	6.97178377922078	2.00284047630882	-4.03625474149863	0.0486985166130566	0.641599551323414
GSE35574	ILMN_1781001	SOCS3	0.121684321546297	6.86388007893617	1.99694653267424	-4.18890057076101	0.0487032657227846	0.54601241823215
GSE14722	200907_s_at	PALLD	-0.312922976181813	8.66185843269565	-2.07038816717368	-3.98601384951519	0.0487043442340054	0.933584841096391
GSE60438	ILMN_2298567	ARID5A	0.0616977714285918	6.96175101298701	2.00278704856462	-4.03634906839711	0.0487043796730449	0.641599551323414
GSE44711	ILMN_3309729	MIR1261	-0.915559491922034	0.73541354208132	-2.12559134075866	-4.07734811374281	0.048708148538296	0.424367375066531
GSE44711	ILMN_1678533	SFTPA1	-1.15501343453293	1.40713114412477	-2.12545129702628	-4.07758040006771	0.0487213697932416	0.424399996514481
GSE60438	ILMN_2338116	TRAF5	-0.0630919571428388	6.82602933766234	-2.00261000322745	-4.03666162659464	0.0487238126133184	0.641599551323414
GSE74341	A_33_P3365810	MRPL12	-0.147233333333333	0.05256	-2.06967695200901	-4.32477760100856	0.0487244709289461	0.164964737276218
GSE74341	A_33_P3273143	SLC35E4	0.107566666666667	0.01704	2.06966416037351	-4.32480027903481	0.0487257621398682	0.164964737276218
GSE4707	A_23_P77049	SLC25A29	-0.113861	0.0292707142857143	-2.15424404313928	-3.95762981607151	0.0487259510681873	0.414531246511969
GSE44711	ILMN_1762594	NOD2	1.30485757835593	1.22753861468179	2.1253189670691	-4.07779988408139	0.0487338658246485	0.424426289256984
GSE4707	A_23_P54517	TYRO3	-0.055629	-0.017435	-2.15415629024126	-3.95776913986952	0.0487339650388289	0.414531246511969
GSE35574	ILMN_1667692	PTGIS	-0.0894614432333327	5.98221885691489	-1.99666775820325	-4.18941001232269	0.0487340982686508	0.546160330234891
GSE25906	ILMN_1697642	BCAP29	0.141008460423031	7.759519361	2.0113210515406	-4.23190183892531	0.0487382420543363	0.433696861531691
GSE74341	A_24_P126471	SLC12A9	-0.1862	-0.17512	-2.06951650412258	-4.32506204862424	0.0487406690328068	0.164993066393875
GSE60438	ILMN_1659553	ANAPC1	-0.106433028571401	7.64362935064935	-2.00243718478854	-4.03696669876975	0.0487427879990355	0.641599551323414
GSE35574	ILMN_1719695	NFKBIZ	0.227552392221293	8.28560381809574	1.99649328118603	-4.18972882421835	0.0487534039520207	0.546160330234891
GSE44711	ILMN_1668463	SON	1.08964235687451	3.63456933307493	2.12506901016379	-4.07821444509774	0.0487574774752837	0.424549359575764
GSE74341	A_24_P155502	INHBC	0.263866666666667	-0.24368	2.06932916455538	-4.32539415115039	0.0487595880599518	0.165034967649158
